feature_type,left_unit_id,right_unit_id,vehicle_family,tau
start,1,,big,0.7534291033599262
start,2,,small,0.7534291033599262
start,4,,big,0.7534291033599262
start,5,,small,0.7534291033599262
start,6,,big,0.7534291033599262
start,10,,small,0.7534291033599262
start,11,,big,0.7534291033599262
start,12,,small,0.7534291033599262
start,13,,big,0.7534291033599262
start,19,,big,0.7534291033599262
start,20,,small,0.7534291033599262
start,21,,big,0.7534291033599262
start,22,,big,0.7534291033599262
start,23,,big,0.7534291033599262
start,24,,big,0.7534291033599262
start,25,,big,0.7534291033599262
start,26,,big,0.7534291033599262
start,27,,big,0.7534291033599262
start,28,,big,0.7534291033599262
start,34,,small,0.7534291033599262
start,35,,small,0.7534291033599262
start,36,,small,0.7534291033599262
start,37,,big,0.7534291033599262
start,38,,big,0.7534291033599262
start,39,,big,0.7534291033599262
start,40,,big,0.7534291033599262
start,47,,big,0.7534291033599262
start,49,,small,0.7534291033599262
start,51,,small,0.7534291033599262
start,52,,big,0.7534291033599262
start,53,,small,0.7534291033599262
start,54,,small,0.7534291033599262
start,55,,big,0.7534291033599262
start,56,,small,0.7534291033599262
start,58,,big,0.7534291033599262
start,59,,big,0.7534291033599262
start,60,,big,0.7534291033599262
start,61,,big,0.7534291033599262
start,62,,small,0.7534291033599262
start,63,,big,0.7534291033599262
start,65,,big,0.7534291033599262
start,68,,small,0.7534291033599262
start,70,,big,0.7534291033599262
start,71,,big,0.7534291033599262
start,73,,big,0.7534291033599262
start,74,,small,0.7534291033599262
start,75,,big,0.7534291033599262
start,76,,big,0.7534291033599262
start,78,,small,0.7534291033599262
start,81,,small,0.7534291033599262
start,82,,small,0.7534291033599262
start,83,,small,0.7534291033599262
start,84,,small,0.7534291033599262
start,85,,small,0.7534291033599262
start,86,,small,0.7534291033599262
start,87,,small,0.7534291033599262
start,88,,small,0.7534291033599262
start,89,,small,0.7534291033599262
start,90,,big,0.7534291033599262
start,91,,small,0.7534291033599262
start,93,,big,0.7534291033599262
start,94,,big,0.7534291033599262
start,95,,big,0.7534291033599262
start,96,,big,0.7534291033599262
start,97,,big,0.7534291033599262
start,98,,small,0.7534291033599262
start,99,,small,0.7534291033599262
start,100,,small,0.7534291033599262
start,101,,big,0.7534291033599262
start,103,,big,0.7534291033599262
start,104,,small,0.7534291033599262
start,105,,small,0.7534291033599262
start,106,,small,0.7534291033599262
start,107,,small,0.7534291033599262
start,108,,small,0.7534291033599262
start,110,,big,0.7534291033599262
start,112,,big,0.7534291033599262
start,113,,big,0.7534291033599262
start,114,,small,0.7534291033599262
start,120,,big,0.7534291033599262
start,121,,small,0.7534291033599262
start,122,,big,0.7534291033599262
start,123,,big,0.7534291033599262
start,125,,big,0.7534291033599262
start,126,,small,0.7534291033599262
start,128,,small,0.7534291033599262
start,129,,small,0.7534291033599262
start,130,,small,0.7534291033599262
start,131,,small,0.7534291033599262
start,132,,small,0.7534291033599262
start,133,,big,0.7534291033599262
start,134,,big,0.7534291033599262
start,135,,big,0.7534291033599262
start,136,,small,0.7534291033599262
start,137,,big,0.7534291033599262
start,138,,big,0.7534291033599262
start,139,,big,0.7534291033599262
start,143,,small,0.7534291033599262
start,144,,big,0.7534291033599262
start,145,,big,0.7534291033599262
start,146,,big,0.7534291033599262
start,147,,big,0.7534291033599262
start,148,,big,0.7534291033599262
start,149,,big,0.7534291033599262
start,150,,big,0.7534291033599262
start,151,,big,0.7534291033599262
start,152,,big,0.7534291033599262
start,153,,small,0.7534291033599262
start,154,,small,0.7534291033599262
start,155,,small,0.7534291033599262
start,156,,small,0.7534291033599262
start,157,,small,0.7534291033599262
start,158,,small,0.7534291033599262
start,159,,big,0.7534291033599262
start,160,,small,0.7534291033599262
start,161,,small,0.7534291033599262
start,163,,big,0.7534291033599262
start,164,,small,0.7534291033599262
start,165,,small,0.7534291033599262
start,167,,big,0.7534291033599262
start,168,,small,0.7534291033599262
start,169,,small,0.7534291033599262
start,170,,big,0.7534291033599262
start,171,,small,0.7534291033599262
start,172,,small,0.7534291033599262
edge,41,79.0,small,0.7420259827993895
start,41,,small,0.7420259827993895
start,57,,big,0.7420259827993895
edge,15,46.0,big,0.7061753469799547
edge,18,92.0,big,0.7061753469799547
edge,46,142.0,big,0.7061753469799547
edge,80,109.0,big,0.7061753469799547
edge,93,15.0,big,0.7061753469799547
edge,94,140.0,big,0.7061753469799547
start,18,,big,0.7061753469799547
start,29,,small,0.7061753469799547
start,80,,big,0.7061753469799547
start,141,,small,0.7061753469799547
edge,75,115.0,big,0.6701423419753597
edge,76,119.0,big,0.6701423419753597
edge,16,30.0,big,0.6211342303435416
edge,19,32.0,big,0.6211342303435416
edge,38,77.0,big,0.6211342303435416
start,16,,big,0.6211342303435416
