route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,coupled_candidate_score,archive_support_count,pheromone_support_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final,selected_in_cost_best,selected_in_balanced_best
"ev_1250|19,14",ev_1250,"19,14",2,481.936282,942.885676,2,460.949394,0,0,0,0,0,0,0,0.0,434.178321,479.539953,2,0.954636,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|19,16",ev_1250,"19,16",2,582.166517,1248.680848,2,666.514331,0,0,0,0,0,0,0,0.0,636.359523,681.721155,2,0.954636,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|19,38",ev_1250,"19,38",2,524.273569,1204.376997,2,680.103427,0,0,0,0,0,0,0,52.0,665.168677,710.713854,2,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|19,39",ev_1250,"19,39",2,486.06046,486.06046,1,0.0,0,0,0,0,0,0,0,37.0,-16.658853,68.886324,4,1.0,flex_small,base,"archive_seed,current,flex_small,seed",1,1,0,1,1,1
"ev_1250|19,41",ev_1250,"19,41",2,513.894014,1013.657153,2,499.763139,0,0,0,0,0,0,0,39.0,480.823632,526.368809,2,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|3,ev_1250,3,1,462.990488,505.664682,1,204.799837,1,0,0,0,0,0,0,0.0,192.799837,216.917969,1,1.049857,support,base,singleton,0,0,0,0,0,0
"ev_1250|3,168",ev_1250,"3,168",2,505.664682,505.664682,1,162.125643,0,0,0,0,0,0,0,58.0,150.22393,215.405357,3,1.049857,flex_small,base,"archive_seed,current,flex_small,seed",1,0,0,0,0,0
"ev_1250|3,168,9",ev_1250,"3,168,9",3,595.591654,1477.090241,2,881.498587,0,0,0,0,0,0,0,61.666667,857.731758,883.423309,1,1.03693,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|3,50",ev_1250,"3,50",2,529.446325,1516.851146,2,987.404821,0,0,0,0,0,0,0,58.0,974.421033,1000.065309,1,1.024929,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|3,50,168",ev_1250,"3,50,168",3,585.747728,1516.851146,2,931.103418,0,0,0,0,0,0,0,66.0,908.456748,934.068127,1,1.016619,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|3,50,9",ev_1250,"3,50,9",3,607.160195,2488.276705,3,1881.11651,0,0,0,0,0,0,0,62.0,1857.078392,1882.689771,1,1.016619,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|3,9",ev_1250,"3,9",2,575.802265,1477.090241,2,901.287976,0,0,0,0,0,0,0,58.0,887.123623,912.767899,1,1.024929,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|33,ev_1250,33,1,472.477881,741.033123,1,268.555243,1,0,0,0,0,0,0,0.0,256.555243,262.10042,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|36,ev_1250,36,1,413.610515,800.433208,1,386.822693,1,0,0,0,0,0,0,0.0,374.822693,380.367871,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|36,43",ev_1250,"36,43",2,592.744047,1674.096596,2,1081.352548,0,0,0,0,0,0,0,53.0,1060.430538,1065.975716,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|36,49",ev_1250,"36,49",2,510.764593,1353.247688,2,842.483095,0,0,0,0,0,0,0,55.0,825.608524,871.153702,2,1.019391,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|38,ev_1250,38,1,449.615786,718.316537,1,268.700751,1,0,0,0,0,0,0,0.0,256.700751,262.245929,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|38,39",ev_1250,"38,39",2,479.026932,1204.376997,2,725.350065,0,0,0,0,0,0,0,56.0,711.395708,716.940886,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,41",ev_1250,"38,41",2,464.386057,1245.913231,2,781.527174,0,0,0,0,0,0,0,58.0,768.0908,773.635977,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,41,49",ev_1250,"38,41,49",3,527.92863,1798.72771,3,1270.79908,0,0,0,0,0,0,0,19.333333,1236.836421,1282.381599,2,1.012927,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,49",ev_1250,"38,49",2,515.352868,1271.131016,2,755.778148,0,0,0,0,0,0,0,0.0,731.472082,777.017259,2,1.019391,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,7",ev_1250,"38,7",2,474.675262,1259.024602,2,784.34934,0,0,0,0,0,0,0,0.0,770.169527,775.714704,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,8",ev_1250,"38,8",2,463.994221,1402.715102,2,938.720881,0,0,0,0,0,0,0,50.0,926.236905,931.782083,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,8,39",ev_1250,"38,8,39",3,473.607169,1888.775562,3,1415.168393,0,0,0,0,0,0,0,47.0,1388.550552,1394.095729,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|39,ev_1250,39,1,439.511314,486.06046,1,46.549145,1,0,0,0,0,0,0,0.0,34.549145,40.094323,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|39,14",ev_1250,"39,14",2,440.204259,942.885676,2,502.681417,0,0,0,0,0,0,0,3.0,478.584321,484.129498,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|39,16",ev_1250,"39,16",2,550.464448,1248.680848,2,698.216401,0,0,0,0,0,0,0,49.0,680.813214,686.358392,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|40,ev_1250,40,1,528.747285,1062.148712,1,533.401427,1,0,0,0,0,0,0,0.0,521.401427,526.946604,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|40,1",ev_1250,"40,1",2,560.170284,1602.856777,2,1042.686493,0,0,0,0,0,0,0,0.0,1026.787252,1032.332429,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|40,14",ev_1250,"40,14",2,548.771505,1518.973929,2,970.202424,0,0,0,0,0,0,0,70.0,958.830869,964.376046,0,1.0,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|40,15",ev_1250,"40,15",2,539.099571,1879.206532,2,1340.106961,0,0,0,0,0,0,0,0.0,1315.393801,1320.938978,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,15,46",ev_1250,"40,15,46",3,544.165786,2684.493376,3,2140.32759,0,0,0,0,0,0,0,22.0,2108.754269,2114.299447,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,44",ev_1250,"40,44",2,580.88013,1889.029067,2,1308.148937,0,0,0,0,0,0,0,0.0,1283.652392,1289.197569,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,46",ev_1250,"40,46",2,532.088728,1867.435557,2,1335.346828,0,0,0,0,0,0,0,0.0,1310.012107,1315.557284,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,46,44",ev_1250,"40,46,44",3,581.934402,2694.315912,3,2112.38151,0,0,0,0,0,0,0,0.0,2075.444112,2080.989289,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,7",ev_1250,"40,7",2,574.454628,1602.856777,2,1028.402149,0,0,0,0,0,0,0,32.0,1019.114046,1024.659223,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|41,ev_1250,41,1,420.346549,527.596694,1,107.250145,1,0,0,0,0,0,0,0.0,95.250145,100.795323,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|41,36",ev_1250,"41,36",2,449.635954,1328.029902,2,878.393948,0,0,0,0,0,0,0,0.0,853.336406,858.881584,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|41,39",ev_1250,"41,39",2,479.748367,1013.657153,2,533.908786,0,0,0,0,0,0,0,73.0,523.861533,529.406711,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|42,ev_1250,42,1,514.129212,955.607302,1,441.478091,1,0,0,0,0,0,0,0.0,429.478091,435.023268,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|42,9",ev_1250,"42,9",2,566.069933,1927.032862,2,1360.962929,0,0,0,0,0,0,0,0.0,1336.268535,1341.813712,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|42,9,168",ev_1250,"42,9,168",3,558.791782,2432.697543,3,1873.905761,0,0,0,0,0,0,0,23.0,1841.979718,1847.53965,1,1.003692,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|42,9,50",ev_1250,"42,9,50",3,571.143053,2938.219326,3,2367.076272,0,0,0,0,0,0,0,23.333333,2334.779417,2340.324595,1,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|43,ev_1250,43,1,494.462579,873.663387,1,379.200809,1,0,0,0,0,0,0,0.0,367.200809,372.745986,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|43,1",ev_1250,"43,1",2,531.70997,1414.371452,2,882.661482,0,0,0,0,0,0,0,36.0,874.876324,880.421501,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|44,ev_1250,44,1,478.633839,826.880355,1,348.246516,1,0,0,0,0,0,0,0.0,336.246516,341.791694,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|46,ev_1250,46,1,512.175922,805.286845,1,293.110922,1,0,0,0,0,0,0,0.0,281.110922,286.6561,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|46,170",ev_1250,"46,170",2,549.720976,1318.436476,2,768.715501,0,0,0,0,0,0,0,52.0,752.889874,758.435052,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|47,ev_1250,47,1,468.084004,796.485757,1,328.401753,1,0,0,0,0,0,0,0.0,316.401753,321.946931,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|47,177",ev_1250,"47,177",2,501.244907,1349.300236,2,848.055329,0,0,0,0,0,0,0,0.0,822.638403,828.18358,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|48,ev_1250,48,1,542.378682,552.814479,1,10.435797,1,0,0,0,0,0,0,0.0,-1.564203,3.980975,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|48,12",ev_1250,"48,12",2,528.667881,1463.391858,2,934.95058,0,0,0,0,0,0,0,0.0,910.525306,916.070484,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|48,12,44",ev_1250,"48,12,44",3,523.700388,2290.272212,3,1766.571824,0,0,0,0,0,0,0,10.666667,1732.754177,1738.299354,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|48,44",ev_1250,"48,44",2,528.865539,1379.694834,2,850.829295,0,0,0,0,0,0,0,0.0,826.359949,831.905126,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|49,ev_1250,49,1,483.797452,552.814479,1,69.017028,1,0,0,0,0,0,0,0.0,57.017028,101.567413,2,1.038781,support,base,singleton,0,0,0,0,0,0
"ev_1250|49,1",ev_1250,"49,1",2,499.334003,1093.522544,2,594.188541,0,0,0,0,0,0,0,38.0,590.489209,636.034387,2,1.019391,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|49,1,63",ev_1250,"49,1,63",3,579.827369,2064.948104,3,1485.120735,0,0,0,0,0,0,0,12.666667,1462.951577,1488.548296,2,1.012927,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|49,43",ev_1250,"49,43",2,527.248893,1426.477867,2,899.228973,0,0,0,0,0,0,0,79.0,889.596433,935.14161,2,1.019391,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|49,48,177",ev_1250,"49,48,177",3,552.814479,552.814479,1,0.0,0,0,0,0,0,0,0,53.666667,-25.74751,58.802875,4,1.038781,seed_current,base,"archive_seed,current,seed",1,1,0,1,1,1
"ev_1250|49,71",ev_1250,"49,71",2,513.796445,1360.343298,2,846.546852,0,0,0,0,0,0,0,0.0,822.143673,867.688851,2,1.019391,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|50,ev_1250,50,1,543.232616,1011.186464,1,467.953848,1,0,0,0,0,0,0,0.0,455.953848,461.499025,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|50,9",ev_1250,"50,9",2,572.02469,1982.612023,2,1410.587334,0,0,0,0,0,0,0,70.0,1401.621122,1407.166299,1,1.0,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
ev_1250|51,ev_1250,51,1,463.448371,463.448371,1,0.0,1,0,0,0,0,0,0,0.0,0.0,85.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|53,ev_1250,53,1,463.678754,463.678754,1,0.0,1,0,0,0,0,0,0,0.0,0.0,85.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|55,ev_1250,55,1,497.116669,494.899106,1,-2.217563,1,0,0,0,0,0,0,0.0,-2.217563,3.327615,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|56,ev_1250,56,1,497.118338,497.118338,1,0.0,1,0,0,0,0,0,0,0.0,0.0,85.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|57,ev_1250,57,1,497.093953,497.093953,1,0.0,1,0,0,0,0,0,0,0.0,0.0,85.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|58,ev_1250,58,1,497.105083,497.105083,1,0.0,1,0,0,0,0,0,0,0.0,0.0,85.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|63,ev_1250,63,1,473.564502,971.425559,1,497.861058,1,0,0,0,0,0,0,0.0,485.861058,491.406235,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|64,ev_1250,64,1,476.67185,690.919458,1,214.247608,1,0,0,0,0,0,0,0.0,202.247608,247.257215,2,0.870491,support,base,singleton,0,0,0,0,0,0
ev_1250|69,ev_1250,69,1,488.911729,752.035718,1,263.123989,1,0,0,0,0,0,0,0.0,251.123989,256.669166,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|69,168",ev_1250,"69,168",2,553.554333,1257.7004,2,866.27171,0,0,0,0,0,0,0,68.0,854.39313,879.938308,1,1.0,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|69,50",ev_1250,"69,50",2,590.30384,1419.826043,2,829.522203,0,0,0,0,0,0,0,68.0,816.346861,821.892038,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|7,ev_1250,7,1,459.501922,540.708065,1,81.206143,1,0,0,0,0,0,0,0.0,81.206143,86.751321,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|7,170,49",ev_1250,"7,170,49",3,524.906488,1606.672176,3,1081.765689,0,0,0,0,0,0,0,11.666667,1057.4722,1063.017377,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,40,1",ev_1250,"7,40,1",3,606.732924,1602.856777,2,996.123854,0,0,0,0,0,0,0,10.666667,982.938663,988.483841,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,43",ev_1250,"7,43",2,519.110537,1414.371452,2,895.260916,0,0,0,0,0,0,0,0.0,877.440112,882.98529,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,43,1",ev_1250,"7,43,1",3,557.216091,1414.371452,2,857.155362,0,0,0,0,0,0,0,12.0,843.830632,849.375809,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,49",ev_1250,"7,49",2,494.206335,1093.522544,2,599.31621,0,0,0,0,0,0,0,0.0,584.295779,589.840957,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,49,1",ev_1250,"7,49,1",3,510.503582,1093.522544,2,583.018962,0,0,0,0,0,0,0,12.666667,571.989632,577.53481,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|70,ev_1250,70,1,495.67368,495.67368,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,73.173776,4,0.909272,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
