route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
30,fuel_1500,fuel,5,20,0->38->0,normal,110,09:50,355.3,13:55,783.556184,400.0,315.02313,68.533054,0.0,0.0,0.0,0.0,41.395943,0.0,41.395943,54.393669,137.190826,0.0,0,0,0,0.0,1261.7326,4.06727,0.841155,0.376599
31,fuel_1500,fuel,6,29,0->76->0,normal,60,09:00,173.5,10:54,607.705792,400.0,170.593335,37.112457,0.0,0.0,0.0,0.0,22.416995,0.0,22.416995,29.782878,75.248642,0.0,0,0,0,0.0,1256.3017,4.028617,0.837534,0.37302
32,fuel_1500,fuel,7,34,0->81->0,normal,454,15:34,674.6,19:15,721.502433,400.0,264.057019,57.445414,0.0,0.0,0.0,0.0,34.698688,0.0,34.698688,45.43284,113.583519,0.0,0,0,0,0.0,1343.6123,3.64803,0.895742,0.337781
33,fuel_1500,fuel,8,35,0->82->0,normal,122,10:02,348.8,13:49,742.769793,400.0,281.52437,61.245423,0.0,0.0,0.0,0.0,36.994004,0.0,36.994004,48.453671,119.117493,0.0,0,0,0,0.0,1493.082,4.67276,0.995388,0.432663
34,fuel_1500,fuel,9,36,0->83->0,normal,340,13:40,377.9,14:18,448.107903,400.0,39.512078,8.595824,0.0,0.0,0.0,0.0,5.192126,0.0,5.192126,6.946857,18.1469,0.0,0,0,0,0.0,926.8409,2.79316,0.617894,0.258626
35,fuel_1500,fuel,10,"41,79",0->88->42->0,normal->mandatory_split,107,09:47,354.8,13:55,790.607631,400.0,293.166476,63.778155,0.300891,33.362109,0.902674,40.034531,38.523847,0.0,38.523847,50.576619,126.168052,0.0,0,0,1,40.034531,1394.4567,3.790362,0.929638,0.350959
36,fuel_1500,fuel,11,51,0->6->0,mandatory_split,152,10:32,330.6,13:31,635.613156,400.0,193.514267,42.098889,0.0,0.0,0.0,0.0,25.428944,0.0,25.428944,33.135397,81.276268,0.0,0,0,0,0.0,1499.0391,5.17355,0.999359,0.479032
37,fuel_1500,fuel,12,53,0->7->0,mandatory_split,300,13:00,455.5,15:36,752.483321,400.0,289.502304,62.981017,0.0,0.0,0.0,0.0,38.042353,0.0,38.042353,50.759691,124.405457,0.0,0,0,0,0.0,1499.2446,3.51113,0.999496,0.325105
38,fuel_1500,fuel,13,54,0->7->0,mandatory_split,300,13:00,455.5,15:36,752.505817,400.0,289.520781,62.985037,0.0,0.0,0.0,0.0,38.044781,0.0,38.044781,50.76294,124.405457,0.0,0,0,0,0.0,1499.8194,4.16778,0.99988,0.385906
39,fuel_1500,fuel,14,56,0->7->0,mandatory_split,300,13:00,455.5,15:36,752.504862,400.0,289.519996,62.984866,0.0,0.0,0.0,0.0,38.044678,0.0,38.044678,50.762802,124.405457,0.0,0,0,0,0.0,1499.795,3.431727,0.999863,0.317752
40,fuel_1500,fuel,15,81,0->43->0,mandatory_split,481,16:01,656.0,18:56,617.49228,400.0,178.631193,38.861087,0.0,0.0,0.0,0.0,23.473219,0.0,23.473219,30.574101,77.177078,0.0,0,0,0,0.0,1247.5221,2.62516,0.831681,0.24307
41,fuel_1500,fuel,16,82,0->43->0,mandatory_split,481,16:01,656.0,18:56,618.819064,400.0,179.72091,39.098154,0.0,0.0,0.0,0.0,23.616414,0.0,23.616414,30.762154,77.177078,0.0,0,0,0,0.0,1301.829,5.07067,0.867886,0.469506
42,fuel_1500,fuel,17,83,0->43->0,mandatory_split,481,16:01,656.0,18:56,617.505903,400.0,178.642382,38.863521,0.0,0.0,0.0,0.0,23.474689,0.0,23.474689,30.576032,77.177078,0.0,0,0,0,0.0,1248.0797,3.09064,0.832053,0.28617
43,fuel_1500,fuel,18,84,0->43->0,mandatory_split,481,16:01,656.0,18:56,617.898518,400.0,178.964845,38.933673,0.0,0.0,0.0,0.0,23.517062,0.0,23.517062,30.631679,77.177078,0.0,0,0,0,0.0,1264.1499,2.83041,0.842767,0.262075
44,fuel_1500,fuel,19,"85,67",0->44->28->0,mandatory_split->mandatory_split,493,16:13,790.0,21:10,751.745514,400.0,282.004761,61.349932,8.390821,0.0,25.172464,0.0,37.05713,0.0,37.05713,48.180901,121.401168,9.182073,0,1,0,0.0,1461.5012,4.38651,0.974334,0.406158
45,fuel_1500,fuel,20,89,0->45->0,mandatory_split,402,14:42,548.7,17:09,641.262564,400.0,198.15425,43.108314,0.0,0.0,0.0,0.0,26.038666,0.0,26.038666,34.322738,84.711662,0.0,0,0,0,0.0,1498.4436,3.37433,0.998962,0.312438
46,fuel_1500,fuel,21,91,0->45->0,mandatory_split,402,14:42,548.7,17:09,641.300843,400.0,198.18569,43.115154,0.0,0.0,0.0,0.0,26.042798,0.0,26.042798,34.328209,84.711662,0.0,0,0,0,0.0,1499.8758,3.59683,0.999917,0.33304
47,fuel_1500,fuel,22,98,0->49->0,mandatory_split,300,13:00,353.0,13:53,494.721805,400.0,77.797102,16.924703,0.0,0.0,0.0,0.0,10.223009,0.0,10.223009,13.677978,33.455914,0.0,0,0,0,0.0,1499.6967,4.33161,0.999798,0.401075
48,fuel_1500,fuel,23,99,0->49->0,mandatory_split,300,13:00,353.0,13:53,494.694116,400.0,77.77436,16.919756,0.0,0.0,0.0,0.0,10.220021,0.0,10.220021,13.673979,33.455914,0.0,0,0,0,0.0,1497.0659,5.30088,0.998044,0.490822
49,fuel_1500,fuel,24,100,0->49->0,mandatory_split,300,13:00,353.0,13:53,494.62052,400.0,77.713914,16.906606,0.0,0.0,0.0,0.0,10.212078,0.0,10.212078,13.663352,33.455914,0.0,0,0,0,0.0,1490.0734,3.90646,0.993382,0.361709
50,fuel_1500,fuel,25,104,0->51->0,mandatory_split,488,16:08,663.0,19:03,625.194944,400.0,184.957561,40.237384,0.0,0.0,0.0,0.0,24.304541,0.0,24.304541,31.642909,79.737175,0.0,0,0,0,0.0,1249.2591,2.63726,0.832839,0.244191
51,fuel_1500,fuel,26,105,0->51->0,mandatory_split,488,16:08,663.0,19:03,618.934745,400.0,179.815921,39.118824,0.0,0.0,0.0,0.0,23.628899,0.0,23.628899,30.768527,79.737175,0.0,0,0,0,0.0,1006.351212,3.24977,0.670901,0.300905
52,fuel_1500,fuel,27,106,0->51->0,mandatory_split,488,16:08,663.0,19:03,625.119578,400.0,184.895661,40.223917,0.0,0.0,0.0,0.0,24.296407,0.0,24.296407,31.632383,79.737175,0.0,0,0,0,0.0,1246.334755,3.87228,0.83089,0.358544
53,fuel_1500,fuel,28,"108,42",0->52->89->0,mandatory_split->normal,373,14:13,701.9,19:42,956.890739,400.0,457.386612,99.504127,0.0,0.0,0.0,0.0,60.103366,0.0,60.103366,79.40188,197.9946,0.0,0,0,0,0.0,1491.325986,3.90019,0.994217,0.361129
54,fuel_1500,fuel,29,114,0->53->0,mandatory_split,630,18:30,690.9,19:31,517.27453,400.0,96.320151,20.954379,0.0,0.0,0.0,0.0,12.65705,0.0,12.65705,16.934628,41.427246,0.0,0,0,0,0.0,1498.4656,3.52428,0.998977,0.326322
55,fuel_1500,fuel,30,121,0->55->0,mandatory_split,454,15:34,692.8,19:33,780.772218,400.0,312.736598,68.035621,0.0,0.0,0.0,0.0,41.095479,0.0,41.095479,53.823303,132.086609,0.0,0,0,0,0.0,1498.5906,3.26315,0.99906,0.302144
56,fuel_1500,fuel,31,126,0->56->0,mandatory_split,300,13:00,511.7,16:32,856.150803,400.0,374.646687,81.504116,0.0,0.0,0.0,0.0,49.230839,0.0,49.230839,65.508352,160.903809,0.0,0,0,0,0.0,1497.1642,3.16719,0.998109,0.293258
57,fuel_1500,fuel,32,128,0->57->0,mandatory_split,369,14:09,464.5,15:44,566.365265,400.0,136.639451,29.725814,0.0,0.0,0.0,0.0,17.95525,0.0,17.95525,23.848438,60.313583,0.0,0,0,0,0.0,1249.5072,3.40253,0.833005,0.315049
58,fuel_1500,fuel,33,129,0->57->0,mandatory_split,369,14:09,464.5,15:44,569.276374,400.0,139.030409,30.245965,0.0,0.0,0.0,0.0,18.269436,0.0,18.269436,24.268807,60.313583,0.0,0,0,0,0.0,1402.9315,4.10264,0.935288,0.379874
59,fuel_1500,fuel,34,130,0->57->0,mandatory_split,369,14:09,464.5,15:44,566.357842,400.0,136.633354,29.724488,0.0,0.0,0.0,0.0,17.954449,0.0,17.954449,23.847366,60.313583,0.0,0,0,0,0.0,1249.116,3.04475,0.832744,0.281921
60,fuel_1500,fuel,35,131,0->57->0,mandatory_split,369,14:09,464.5,15:44,566.327903,400.0,136.608765,29.719138,0.0,0.0,0.0,0.0,17.951217,0.0,17.951217,23.843043,60.313583,0.0,0,0,0,0.0,1247.5381,3.31334,0.831692,0.306791
61,fuel_1500,fuel,36,132,0->57->0,mandatory_split,369,14:09,464.5,15:44,570.369834,400.0,139.928492,30.441342,0.0,0.0,0.0,0.0,18.38745,0.0,18.38745,24.426704,60.313583,0.0,0,0,0,0.0,1460.5602,3.05127,0.973707,0.282525
62,fuel_1500,fuel,37,136,0->60->0,mandatory_split,117,09:57,191.9,11:12,504.525149,400.0,85.848804,18.676345,0.0,0.0,0.0,0.0,11.281052,0.0,11.281052,14.852277,36.748184,0.0,0,0,0,0.0,1499.6398,3.57051,0.99976,0.330603
63,fuel_1500,fuel,38,143,0->61->0,mandatory_split,136,10:16,352.5,13:52,727.7057,400.0,269.151899,58.553801,0.0,0.0,0.0,0.0,35.368186,0.0,35.368186,46.2537,113.846992,0.0,0,0,0,0.0,1468.3959,6.95016,0.978931,0.643533
64,fuel_1500,fuel,39,153,0->65->0,mandatory_split,473,15:53,660.4,19:00,651.115838,400.0,206.246961,44.868877,0.0,0.0,0.0,0.0,27.102097,0.0,27.102097,35.373831,86.874535,0.0,0,0,0,0.0,1498.1363,5.01876,0.998758,0.4647
65,fuel_1500,fuel,40,155,0->65->0,mandatory_split,473,15:53,660.4,19:00,644.740316,400.0,201.010604,43.729712,0.0,0.0,0.0,0.0,26.414008,0.0,26.414008,34.46948,86.874535,0.0,0,0,0,0.0,1266.0502,3.214783,0.844033,0.297665
66,fuel_1500,fuel,41,156,0->65->0,mandatory_split,473,15:53,660.4,19:00,644.271092,400.0,200.62522,43.645872,0.0,0.0,0.0,0.0,26.363367,0.0,26.363367,34.402922,86.874535,0.0,0,0,0,0.0,1248.9692,3.36271,0.832646,0.311362
67,fuel_1500,fuel,42,157,0->65->0,mandatory_split,473,15:53,660.4,19:00,645.388375,400.0,201.54287,43.845506,0.0,0.0,0.0,0.0,26.483951,0.0,26.483951,34.561406,86.874535,0.0,0,0,0,0.0,1289.6413,4.2575,0.859761,0.394213
68,fuel_1500,fuel,43,158,0->68->0,mandatory_split,657,18:57,798.0,21:18,688.14472,400.0,236.659596,51.485124,0.0,0.0,0.0,0.0,31.098501,0.0,31.098501,41.404765,101.777023,16.617522,0,1,0,0.0,1495.6782,3.40098,0.997119,0.314906
69,fuel_1500,fuel,44,160,0->68->0,mandatory_split,657,18:57,798.0,21:18,688.224343,400.0,236.724992,51.499351,0.0,0.0,0.0,0.0,31.107095,0.0,31.107095,41.416262,101.777023,16.617522,0,1,0,0.0,1498.165,3.19567,0.998777,0.295895
70,fuel_1500,fuel,45,161,0->68->0,mandatory_split,657,18:57,798.0,21:18,688.238534,400.0,236.736647,51.501887,0.0,0.0,0.0,0.0,31.108626,0.0,31.108626,41.418312,101.777023,16.617522,0,1,0,0.0,1498.6082,3.71238,0.999072,0.343739
71,fuel_1500,fuel,46,171,0->74->0,mandatory_split,300,13:00,466.7,15:47,772.776607,400.0,306.169626,66.606981,0.0,0.0,0.0,0.0,40.23254,0.0,40.23254,53.646059,131.671753,0.0,0,0,0,0.0,1490.4,3.43674,0.9936,0.318217
72,fuel_1500,fuel,47,172,0->74->0,mandatory_split,300,13:00,466.7,15:47,772.906204,400.0,306.276067,66.630137,0.0,0.0,0.0,0.0,40.246527,0.0,40.246527,53.664774,131.671753,0.0,0,0,0,0.0,1493.528634,3.82901,0.995686,0.354538
73,fuel_3000,fuel,1,"1,69,31",0->3->31->78->0,normal->mandatory_split->normal,365,14:05,826.3,21:46,932.056423,400.0,397.241938,86.419696,48.339208,0.05558,145.017624,0.066696,52.199992,0.0,52.199992,68.825394,167.888688,42.676235,0,1,1,0.066696,2901.9798,7.07534,0.967327,0.524099
74,fuel_3000,fuel,2,"4,14",0->9->30->0,normal->normal,112,09:52,304.7,13:05,611.032499,400.0,173.325633,37.706866,0.0,0.0,0.0,0.0,22.776036,0.0,22.776036,29.598125,70.92381,0.0,0,0,0,0.0,2912.191131,7.3825,0.97073,0.546852
75,fuel_3000,fuel,3,"6,111,0",0->12->52->2->0,normal->mandatory_split->normal,386,14:26,704.2,19:44,827.246499,400.0,350.906947,76.339553,0.0,0.0,0.0,0.0,46.111294,0.0,46.111294,60.66998,157.560776,0.0,0,0,0,0.0,2997.1317,7.355391,0.999044,0.544844
76,fuel_3000,fuel,4,11,0->25->0,normal,488,16:08,650.9,18:51,591.058334,400.0,156.920412,34.137922,0.0,0.0,0.0,0.0,20.620291,0.0,20.620291,26.796831,67.482307,0.0,0,0,0,0.0,2528.1351,5.33839,0.842712,0.395436
77,fuel_3000,fuel,5,"16,30,44",0->33->77->91->0,normal->normal->normal,132,10:12,780.8,21:01,993.621681,400.0,338.549013,73.651093,112.673833,68.747742,338.021498,82.49729,44.487387,0.0,44.487387,58.194515,145.439034,0.741163,0,1,1,82.49729,2565.9684,6.86766,0.855323,0.508716
78,fuel_3000,fuel,6,"19,32",0->37->79->0,normal->normal,0,08:00,356.7,13:57,959.664373,400.0,432.878819,94.172474,0.0,32.61308,0.0,39.135696,56.882893,0.0,56.882893,74.544237,180.433064,0.0,0,0,1,39.135696,2880.079,9.18592,0.960026,0.680439
79,fuel_3000,fuel,7,21,0->40->0,normal,471,15:51,680.8,19:21,709.429359,400.0,254.141138,55.288221,0.0,0.0,0.0,0.0,33.395682,0.0,33.395682,43.651496,108.888313,0.0,0,0,0,0.0,2691.1358,7.9507,0.897045,0.588941
80,fuel_3000,fuel,8,22,0->41->0,normal,276,12:36,429.7,15:10,715.576437,400.0,259.189868,56.386569,0.0,0.0,0.0,0.0,34.059115,0.0,34.059115,45.287398,112.020737,0.0,0,0,0,0.0,2786.4185,7.943983,0.928806,0.588443
81,fuel_3000,fuel,9,23,0->47->0,normal,639,18:39,691.6,19:32,492.583441,400.0,76.040817,16.542625,0.0,0.0,0.0,0.0,9.992223,0.0,9.992223,13.369196,33.060608,0.0,0,0,0,0.0,2803.414845,8.09606,0.934472,0.599708
82,fuel_3000,fuel,10,24,0->58->0,normal,320,13:20,477.5,15:58,734.566398,400.0,274.786741,59.779657,0.0,0.0,0.0,0.0,36.108639,0.0,36.108639,48.085769,118.440201,0.0,0,0,0,0.0,2933.964,9.833463,0.977988,0.728405
83,fuel_3000,fuel,11,"25,8",0->66->16->0,normal->normal,60,09:00,271.1,12:31,683.59605,400.0,232.923673,50.672377,0.0,0.0,0.0,0.0,30.607579,0.0,30.607579,40.251496,99.638684,0.0,0,0,0,0.0,2910.978817,8.8727,0.970326,0.657237
84,fuel_3000,fuel,12,26,0->67->0,normal,679,19:19,817.3,21:37,686.446759,400.0,235.265023,51.181736,0.0,0.0,0.0,0.0,30.915246,0.0,30.915246,41.192117,101.908287,34.381122,0,1,0,0.0,2885.641443,8.92494,0.96188,0.661107
85,fuel_3000,fuel,13,"27,33",0->69->80->0,normal->normal,413,14:53,675.4,19:15,768.75034,400.0,302.862765,65.887576,0.0,0.0,0.0,0.0,39.797998,0.0,39.797998,52.192249,130.561199,0.0,0,0,0,0.0,2795.2264,7.9669,0.931742,0.590141
86,fuel_3000,fuel,14,28,0->72->0,normal,701,19:41,821.1,21:41,631.341845,400.0,190.006145,41.3357,0.0,0.0,0.0,0.0,24.967956,0.0,24.967956,33.208529,83.068665,37.845831,0,1,0,0.0,2725.3232,7.50056,0.908441,0.555597
87,fuel_3000,fuel,15,"39,173",0->86->75->0,normal->mandatory_split,168,10:48,502.1,16:22,797.171179,400.0,310.731115,67.59933,18.840734,0.0,56.522203,0.0,40.831947,0.0,40.831947,53.42911,137.177553,0.0,0,0,0,0.0,2535.0951,7.33486,0.845032,0.543323
88,fuel_3000,fuel,16,"47,127",0->94->56->0,normal->mandatory_split,300,13:00,518.9,16:39,796.220067,400.0,325.424255,70.795812,0.0,0.0,0.0,0.0,42.762714,0.0,42.762714,56.825901,145.308653,0.0,0,0,0,0.0,2579.6287,7.84239,0.859876,0.580918
89,fuel_3000,fuel,17,52,0->6->0,mandatory_split,152,10:32,330.6,13:31,635.308303,400.0,193.263885,42.044418,0.0,0.0,0.0,0.0,25.396043,0.0,25.396043,33.092476,81.276268,0.0,0,0,0,0.0,2974.6041,6.80965,0.991535,0.504419
90,fuel_3000,fuel,18,55,0->7->0,mandatory_split,300,13:00,455.5,15:36,751.815732,400.0,288.953999,62.861734,0.0,0.0,0.0,0.0,37.970302,0.0,37.970302,50.663291,124.405457,0.0,0,0,0,0.0,2964.3738,7.3665,0.988125,0.545667
91,fuel_3000,fuel,19,57,0->8->0,mandatory_split,159,10:39,320.2,13:20,590.087217,400.0,156.122812,33.964405,0.0,0.0,0.0,0.0,20.515481,0.0,20.515481,26.654057,66.054893,0.0,0,0,0,0.0,2812.487003,8.38802,0.937496,0.621335
92,fuel_3000,fuel,20,58,0->8->0,mandatory_split,159,10:39,320.2,13:20,592.005473,400.0,157.698318,34.307155,0.0,0.0,0.0,0.0,20.722512,0.0,20.722512,26.926156,66.054893,0.0,0,0,0,0.0,2996.1652,7.59747,0.998722,0.562776
93,fuel_3000,fuel,21,59,0->8->0,mandatory_split,159,10:39,320.2,13:20,592.037026,400.0,157.724233,34.312793,0.0,0.0,0.0,0.0,20.725918,0.0,20.725918,26.930632,66.054893,0.0,0,0,0,0.0,2999.18642,11.94637,0.999729,0.884916
94,fuel_3000,fuel,22,60,0->8->0,mandatory_split,159,10:39,320.2,13:20,592.044808,400.0,157.730625,34.314183,0.0,0.0,0.0,0.0,20.726758,0.0,20.726758,26.931736,66.054893,0.0,0,0,0,0.0,2999.9316,8.09516,0.999977,0.599641
95,fuel_3000,fuel,23,"61,102",0->10->50->0,mandatory_split->mandatory_split,657,18:57,857.2,22:17,793.524969,400.0,323.210712,70.314257,0.0,0.0,0.0,0.0,42.471841,0.0,42.471841,56.667335,142.477371,70.491241,0,1,0,0.0,2860.8258,8.923881,0.953609,0.661028
96,fuel_3000,fuel,24,"63,66",0->10->28->0,mandatory_split->mandatory_split,651,18:51,858.9,22:19,815.098057,400.0,328.904897,71.553023,0.177275,14.462862,0.531826,17.355434,43.220092,0.0,43.220092,57.59775,144.419231,61.301907,0,1,1,17.355434,2963.6821,7.93149,0.987894,0.587518
