route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
24,ev_3000,ev,9,"110,118",0->52->54->0,mandatory_split->mandatory_split,365,14:05,737.4,20:17,556.67777,400.0,130.720903,25.956867,0.0,0.0,0.0,0.0,0.0,79.707867,60.591821,79.707867,203.60775,0.0,0,0,0,0.0,2780.0489,8.48199,0.926683,0.565466
25,ev_3000,ev,10,163,0->70->0,mandatory_split,13,08:13,445.5,15:26,587.940983,400.0,156.804727,31.136256,0.0,0.0,0.0,0.0,0.0,95.612638,72.903881,95.612638,240.481201,0.0,0,0,0,0.0,2980.6836,7.63028,0.993561,0.508685
26,fuel_1500,fuel,1,2,0->4->0,normal,680,19:20,793.7,21:14,596.932694,400.0,161.745153,35.187541,0.0,0.0,0.0,0.0,21.254291,0.0,21.254291,28.203574,70.058342,12.615008,0,1,0,0.0,1443.5621,3.490997,0.962375,0.323241
27,fuel_1500,fuel,2,5,0->11->0,normal,112,09:52,353.1,13:53,724.903524,400.0,266.85041,58.053114,0.0,0.0,0.0,0.0,35.065757,0.0,35.065757,45.727955,114.766396,0.0,0,0,0,0.0,1325.5301,4.36316,0.883687,0.403996
28,fuel_1500,fuel,3,10,0->24->0,normal,456,15:36,671.4,19:11,666.040344,400.0,218.504786,47.535558,0.0,0.0,0.0,0.0,28.71285,0.0,28.71285,37.285049,94.182564,0.0,0,0,0,0.0,1262.1673,2.95599,0.841445,0.273703
29,fuel_1500,fuel,4,"12,116",0->26->54->0,normal->mandatory_split,391,14:31,737.0,20:17,911.508316,400.0,420.043604,91.380182,0.08453,0.0,0.253591,0.0,55.196269,0.0,55.196269,72.404015,180.611376,0.0,0,0,0,0.0,1486.868593,3.30905,0.991246,0.306394
30,fuel_1500,fuel,5,"19,36",0->37->83->0,normal->normal,78,09:18,378.4,14:18,793.407616,400.0,317.586099,69.090626,6.730891,0.0,20.192674,0.0,41.732733,0.0,41.732733,54.518871,123.395586,0.0,0,0,0,0.0,1491.7899,4.61256,0.994527,0.427089
31,fuel_1500,fuel,6,20,0->38->0,normal,60,09:00,335.9,13:36,783.463312,400.0,314.946852,68.51646,0.0,0.0,0.0,0.0,41.38592,0.0,41.38592,54.287227,137.190826,0.0,0,0,0,0.0,1261.7326,4.06727,0.841155,0.376599
32,fuel_1500,fuel,7,29,0->76->0,normal,60,09:00,190.1,11:10,608.029239,400.0,170.858989,37.17025,0.0,0.0,0.0,0.0,22.451904,0.0,22.451904,29.645737,75.248642,0.0,0,0,0,0.0,1256.3017,4.028617,0.837534,0.37302
33,fuel_1500,fuel,8,34,0->81->0,normal,440,15:20,683.3,19:23,722.945974,400.0,265.242631,57.703343,0.0,0.0,0.0,0.0,34.854485,0.0,34.854485,45.353228,113.583519,0.0,0,0,0,0.0,1343.6123,3.64803,0.895742,0.337781
34,fuel_1500,fuel,9,35,0->82->0,normal,112,09:52,358.0,13:58,743.591079,400.0,282.19891,61.392169,0.0,0.0,0.0,0.0,37.082643,0.0,37.082643,48.365677,119.117493,0.0,0,0,0,0.0,1493.082,4.67276,0.995388,0.432663
35,fuel_1500,fuel,10,51,0->6->0,mandatory_split,142,10:22,336.9,13:37,636.524927,400.0,194.263125,42.261802,0.0,0.0,0.0,0.0,25.527349,0.0,25.527349,33.078179,81.276268,0.0,0,0,0,0.0,1499.0391,5.17355,0.999359,0.479032
36,fuel_1500,fuel,11,53,0->7->0,mandatory_split,283,12:43,481.0,16:01,752.901131,400.0,289.825738,63.05138,0.0,0.024014,0.0,0.028816,38.084854,0.0,38.084854,50.428783,124.405457,0.0,0,0,1,0.028816,1499.2446,3.51113,0.999496,0.325105
37,fuel_1500,fuel,12,54,0->7->0,mandatory_split,283,12:43,481.0,16:01,752.923585,400.0,289.84418,63.055392,0.0,0.024014,0.0,0.028816,38.087277,0.0,38.087277,50.432006,124.405457,0.0,0,0,1,0.028816,1499.8194,4.16778,0.99988,0.385906
38,fuel_1500,fuel,13,56,0->7->0,mandatory_split,283,12:43,481.0,16:01,752.922632,400.0,289.843397,63.055222,0.0,0.024014,0.0,0.028816,38.087174,0.0,38.087174,50.43187,124.405457,0.0,0,0,1,0.028816,1499.795,3.431727,0.999863,0.317752
39,fuel_1500,fuel,14,79,0->42->0,mandatory_split,60,09:00,322.2,13:22,752.479952,400.0,289.499537,62.980415,0.0,0.0,0.0,0.0,38.041989,0.0,38.041989,49.83383,125.136368,0.0,0,0,0,0.0,1314.856,3.252882,0.876571,0.301193
40,fuel_1500,fuel,15,81,0->43->0,mandatory_split,471,15:51,661.6,19:02,618.442467,400.0,179.411602,39.030864,0.0,0.0,0.0,0.0,23.575769,0.0,23.575769,30.530696,77.177078,0.0,0,0,0,0.0,1247.5221,2.62516,0.831681,0.24307
41,fuel_1500,fuel,16,82,0->43->0,mandatory_split,471,15:51,661.6,19:02,619.788116,400.0,180.516814,39.271302,0.0,0.0,0.0,0.0,23.721,0.0,23.721,30.719234,77.177078,0.0,0,0,0,0.0,1301.829,5.07067,0.867886,0.469506
42,fuel_1500,fuel,17,83,0->43->0,mandatory_split,471,15:51,661.6,19:02,618.456283,400.0,179.42295,39.033333,0.0,0.0,0.0,0.0,23.57726,0.0,23.57726,30.532632,77.177078,0.0,0,0,0,0.0,1248.0797,3.09064,0.832053,0.28617
43,fuel_1500,fuel,18,84,0->43->0,mandatory_split,471,15:51,661.6,19:02,618.85448,400.0,179.749998,39.104482,0.0,0.0,0.0,0.0,23.620236,0.0,23.620236,30.588423,77.177078,0.0,0,0,0,0.0,1264.1499,2.83041,0.842767,0.262075
44,fuel_1500,fuel,19,"85,67",0->44->28->0,mandatory_split->mandatory_split,482,16:02,797.7,21:18,752.606443,400.0,283.375464,61.648127,7.340822,0.24203,22.022466,0.290436,37.237249,0.0,37.237249,48.16214,121.401168,16.289323,0,1,1,0.290436,1461.5012,4.38651,0.974334,0.406158
45,fuel_1500,fuel,20,89,0->45->0,mandatory_split,395,14:35,585.4,17:45,645.102789,400.0,201.175331,43.765548,0.16191,0.0,0.485729,0.0,26.435655,0.0,26.435655,34.396105,84.711662,0.0,0,0,0,0.0,1498.4436,3.37433,0.998962,0.312438
46,fuel_1500,fuel,21,91,0->45->0,mandatory_split,395,14:35,585.4,17:45,645.141156,400.0,201.206843,43.772403,0.16191,0.0,0.485729,0.0,26.439795,0.0,26.439795,34.401563,84.711662,0.0,0,0,0,0.0,1499.8758,3.59683,0.999917,0.33304
47,fuel_1500,fuel,22,98,0->49->0,mandatory_split,300,13:00,358.2,13:58,493.857473,400.0,77.087207,16.770266,0.0,0.0,0.0,0.0,10.129725,0.0,10.129725,13.549067,33.455914,0.0,0,0,0,0.0,1499.6967,4.33161,0.999798,0.401075
48,fuel_1500,fuel,23,99,0->49->0,mandatory_split,300,13:00,358.2,13:58,493.830036,400.0,77.064672,16.765364,0.0,0.0,0.0,0.0,10.126764,0.0,10.126764,13.545106,33.455914,0.0,0,0,0,0.0,1497.0659,5.30088,0.998044,0.490822
49,fuel_1500,fuel,24,100,0->49->0,mandatory_split,300,13:00,358.2,13:58,493.757112,400.0,77.004778,16.752334,0.0,0.0,0.0,0.0,10.118893,0.0,10.118893,13.534579,33.455914,0.0,0,0,0,0.0,1490.0734,3.90646,0.993382,0.361709
50,fuel_1500,fuel,25,104,0->51->0,mandatory_split,478,15:58,669.0,19:09,625.793066,400.0,185.443673,40.343137,0.006256,0.0,0.018768,0.0,24.36842,0.0,24.36842,31.569521,79.737175,0.0,0,0,0,0.0,1249.2591,2.63726,0.832839,0.244191
51,fuel_1500,fuel,26,105,0->51->0,mandatory_split,478,15:58,669.0,19:09,619.4639,400.0,180.24539,39.212254,0.006256,0.0,0.018768,0.0,23.685334,0.0,23.685334,30.693414,79.737175,0.0,0,0,0,0.0,1006.351212,3.24977,0.670901,0.300905
52,fuel_1500,fuel,27,106,0->51->0,mandatory_split,478,15:58,669.0,19:09,625.71687,400.0,185.381092,40.329522,0.006256,0.0,0.018768,0.0,24.360196,0.0,24.360196,31.558974,79.737175,0.0,0,0,0,0.0,1246.334755,3.87228,0.83089,0.358544
53,fuel_1500,fuel,28,"108,42",0->52->89->0,mandatory_split->normal,324,13:24,693.0,19:33,955.348258,400.0,456.119738,99.228519,0.0,0.0,0.0,0.0,59.936891,0.0,59.936891,79.074649,197.9946,0.0,0,0,0,0.0,1491.325986,3.90019,0.994217,0.361129
54,fuel_1500,fuel,29,114,0->53->0,mandatory_split,621,18:21,695.7,19:36,517.04504,400.0,96.089227,20.904142,0.0,0.05167,0.0,0.062004,12.626705,0.0,12.626705,16.803256,41.427246,0.0,0,0,1,0.062004,1498.4656,3.52428,0.998977,0.326322
55,fuel_1500,fuel,30,121,0->55->0,mandatory_split,438,15:18,703.2,19:43,781.93163,400.0,313.688848,68.242782,0.0,0.0,0.0,0.0,41.220611,0.0,41.220611,53.684779,132.086609,0.0,0,0,0,0.0,1498.5906,3.26315,0.99906,0.302144
56,fuel_1500,fuel,31,126,0->56->0,mandatory_split,300,13:00,579.2,17:39,858.441358,400.0,376.52797,81.913388,0.0,0.0,0.0,0.0,49.478051,0.0,49.478051,65.224801,160.903809,0.0,0,0,0,0.0,1497.1642,3.16719,0.998109,0.293258
57,fuel_1500,fuel,32,128,0->57->0,mandatory_split,364,14:04,471.4,15:51,566.517102,400.0,136.764158,29.752944,0.0,0.0,0.0,0.0,17.971637,0.0,17.971637,23.743488,60.313583,0.0,0,0,0,0.0,1249.5072,3.40253,0.833005,0.315049
58,fuel_1500,fuel,33,129,0->57->0,mandatory_split,364,14:04,471.4,15:51,569.401647,400.0,139.133298,30.268349,0.0,0.0,0.0,0.0,18.282956,0.0,18.282956,24.159895,60.313583,0.0,0,0,0,0.0,1402.9315,4.10264,0.935288,0.379874
59,fuel_1500,fuel,34,130,0->57->0,mandatory_split,364,14:04,471.4,15:51,566.509747,400.0,136.758117,29.75163,0.0,0.0,0.0,0.0,17.970843,0.0,17.970843,23.742426,60.313583,0.0,0,0,0,0.0,1249.116,3.04475,0.832744,0.281921
60,fuel_1500,fuel,35,131,0->57->0,mandatory_split,364,14:04,471.4,15:51,566.48008,400.0,136.733751,29.746329,0.0,0.0,0.0,0.0,17.967641,0.0,17.967641,23.738144,60.313583,0.0,0,0,0,0.0,1247.5381,3.31334,0.831692,0.306791
61,fuel_1500,fuel,36,132,0->57->0,mandatory_split,364,14:04,471.4,15:51,570.48513,400.0,140.023187,30.461943,0.0,0.0,0.0,0.0,18.399893,0.0,18.399893,24.316304,60.313583,0.0,0,0,0,0.0,1460.5602,3.05127,0.973707,0.282525
62,fuel_1500,fuel,37,136,0->60->0,mandatory_split,114,09:54,196.2,11:16,505.666523,400.0,86.786239,18.880284,0.0,0.0,0.0,0.0,11.404236,0.0,11.404236,14.877902,36.748184,0.0,0,0,0,0.0,1499.6398,3.57051,0.99976,0.330603
63,fuel_1500,fuel,38,143,0->61->0,mandatory_split,200,11:20,432.0,15:12,727.137721,400.0,268.685405,58.452316,0.0,0.0,0.0,0.0,35.306886,0.0,35.306886,46.22468,113.846992,0.0,0,0,0,0.0,1468.3959,6.95016,0.978931,0.643533
64,fuel_1500,fuel,39,153,0->65->0,mandatory_split,463,15:43,667.5,19:08,652.336272,400.0,207.24933,45.086942,0.0,0.0,0.0,0.0,27.233815,0.0,27.233815,35.327879,86.874535,0.0,0,0,0,0.0,1498.1363,5.01876,0.998758,0.4647
65,fuel_1500,fuel,40,155,0->65->0,mandatory_split,463,15:43,667.5,19:08,645.857151,400.0,201.927885,43.929265,0.0,0.0,0.0,0.0,26.534545,0.0,26.534545,34.42065,86.874535,0.0,0,0,0,0.0,1266.0502,3.214783,0.844033,0.297665
66,fuel_1500,fuel,41,156,0->65->0,mandatory_split,463,15:43,667.5,19:08,645.380302,400.0,201.536239,43.844063,0.0,0.0,0.0,0.0,26.48308,0.0,26.48308,34.35388,86.874535,0.0,0,0,0,0.0,1248.9692,3.36271,0.832646,0.311362
67,fuel_1500,fuel,42,157,0->65->0,mandatory_split,463,15:43,667.5,19:08,646.515741,400.0,202.4688,44.046941,0.0,0.0,0.0,0.0,26.605624,0.0,26.605624,34.512868,86.874535,0.0,0,0,0,0.0,1289.6413,4.2575,0.859761,0.394213
68,fuel_1500,fuel,43,158,0->68->0,mandatory_split,649,18:49,803.1,21:23,687.551848,400.0,236.172657,51.379191,0.0,0.0,0.0,0.0,31.034515,0.0,31.034515,41.21419,101.777023,21.249021,0,1,0,0.0,1495.6782,3.40098,0.997119,0.314906
69,fuel_1500,fuel,44,160,0->68->0,mandatory_split,649,18:49,803.1,21:23,687.630745,400.0,236.237457,51.393288,0.0,0.0,0.0,0.0,31.04303,0.0,31.04303,41.22558,101.777023,21.249021,0,1,0,0.0,1498.165,3.19567,0.998777,0.295895
70,fuel_1500,fuel,45,161,0->68->0,mandatory_split,649,18:49,803.1,21:23,687.644806,400.0,236.249005,51.3958,0.0,0.0,0.0,0.0,31.044547,0.0,31.044547,41.227609,101.777023,21.249021,0,1,0,0.0,1498.6082,3.71238,0.999072,0.343739
71,fuel_1500,fuel,46,171,0->74->0,mandatory_split,271,12:31,490.7,16:11,774.367384,400.0,307.440825,66.883529,0.0,0.04303,0.0,0.051636,40.399583,0.0,40.399583,53.355805,131.671753,0.0,0,0,1,0.051636,1490.4,3.43674,0.9936,0.318217
72,fuel_1500,fuel,47,172,0->74->0,mandatory_split,271,12:31,490.7,16:11,774.497315,400.0,307.54754,66.906745,0.0,0.04303,0.0,0.051636,40.413606,0.0,40.413606,53.374397,131.671753,0.0,0,0,1,0.051636,1493.528634,3.82901,0.995686,0.354538
73,fuel_3000,fuel,1,"1,69,31",0->3->31->78->0,normal->mandatory_split->normal,354,13:54,830.7,21:51,928.222894,400.0,397.859652,86.55408,43.809163,0.0,131.427488,0.0,52.281163,0.0,52.281163,68.667761,167.888688,46.747235,0,1,0,0.0,2901.9798,7.07534,0.967327,0.524099
74,fuel_3000,fuel,2,"4,14",0->9->30->0,normal->normal,103,09:43,306.8,13:07,611.86253,400.0,173.996919,37.852904,0.012708,0.0,0.038124,0.0,22.864247,0.0,22.864247,29.59667,70.92381,0.0,0,0,0,0.0,2912.191131,7.3825,0.97073,0.546852
75,fuel_3000,fuel,3,"6,111,0",0->12->52->2->0,normal->mandatory_split->normal,375,14:15,720.2,20:00,832.743072,400.0,350.242242,76.194947,0.151105,6.154778,0.453316,7.385733,46.023948,0.0,46.023948,60.386321,157.560776,0.0,0,0,1,7.385733,2997.1317,7.355391,0.999044,0.544844
76,fuel_3000,fuel,4,11,0->25->0,normal,480,16:00,656.3,18:56,591.907881,400.0,157.618163,34.289717,0.0,0.0,0.0,0.0,20.711979,0.0,20.711979,26.765707,67.482307,0.0,0,0,0,0.0,2528.1351,5.33839,0.842712,0.395436
77,fuel_3000,fuel,5,21,0->40->0,normal,458,15:38,689.5,19:30,710.232057,400.0,254.800411,55.431645,0.0,0.0,0.0,0.0,33.482314,0.0,33.482314,43.536075,108.888313,0.0,0,0,0,0.0,2691.1358,7.9507,0.897045,0.588941
78,fuel_3000,fuel,6,22,0->41->0,normal,227,11:47,443.4,15:23,717.763484,400.0,260.963899,56.772508,0.0,0.027078,0.0,0.032494,34.292234,0.0,34.292234,45.052505,112.020737,0.0,0,0,1,0.032494,2786.4185,7.943983,0.928806,0.588443
79,fuel_3000,fuel,7,23,0->47->0,normal,637,18:37,694.8,19:35,491.73863,400.0,75.346955,16.391676,0.0,0.0,0.0,0.0,9.901045,0.0,9.901045,13.243195,33.060608,0.0,0,0,0,0.0,2803.414845,8.09606,0.934472,0.599708
80,fuel_3000,fuel,8,24,0->58->0,normal,311,13:11,492.3,16:12,733.902914,400.0,274.241807,59.661107,0.0,0.0,0.0,0.0,36.037031,0.0,36.037031,47.78704,118.440201,0.0,0,0,0,0.0,2933.964,9.833463,0.977988,0.728405
81,fuel_3000,fuel,9,"25,8",0->66->16->0,normal->normal,65,09:05,310.9,13:11,684.277203,400.0,233.483119,50.794084,0.0,0.0,0.0,0.0,30.681093,0.0,30.681093,40.136862,99.638684,0.0,0,0,0,0.0,2910.978817,8.8727,0.970326,0.657237
82,fuel_3000,fuel,10,26,0->67->0,normal,662,19:02,811.1,21:31,685.766808,400.0,234.706565,51.060243,0.0,0.0,0.0,0.0,30.841861,0.0,30.841861,41.032167,101.908287,28.704455,0,1,0,0.0,2885.641443,8.92494,0.96188,0.661107
83,fuel_3000,fuel,11,"27,33",0->69->80->0,normal->normal,401,14:41,683.7,19:24,769.435418,400.0,303.425434,66.009984,0.0,0.0,0.0,0.0,39.871936,0.0,39.871936,52.090132,130.561199,0.0,0,0,0,0.0,2795.2264,7.9669,0.931742,0.590141
84,fuel_3000,fuel,12,28,0->72->0,normal,630,18:30,758.9,20:39,631.018432,400.0,189.740519,41.277913,0.0,0.0,0.0,0.0,24.933051,0.0,24.933051,33.126531,83.068665,0.0,0,0,0,0.0,2725.3232,7.50056,0.908441,0.555597
85,fuel_3000,fuel,13,"38,32",0->85->79->0,normal->normal,81,09:21,345.7,13:46,718.191356,400.0,261.337559,56.853797,0.0,0.0,0.0,0.0,34.341335,0.0,34.341335,45.000013,116.115357,0.0,0,0,0,0.0,2908.9603,8.78747,0.969653,0.650924
86,fuel_3000,fuel,14,"39,173",0->86->75->0,normal->mandatory_split,162,10:42,518.7,16:39,796.960053,400.0,312.244307,67.928523,16.554237,0.232986,49.662711,0.279583,41.030789,0.0,41.030789,53.340857,137.177553,0.0,0,0,1,0.279583,2535.0951,7.33486,0.845032,0.543323
87,fuel_3000,fuel,15,"47,127",0->94->56->0,normal->mandatory_split,292,12:52,583.6,17:44,799.947233,400.0,328.485459,71.461774,0.0,0.0,0.0,0.0,43.164975,0.0,43.164975,56.678005,145.308653,0.0,0,0,0,0.0,2579.6287,7.84239,0.859876,0.580918
88,fuel_3000,fuel,16,52,0->6->0,mandatory_split,142,10:22,336.9,13:37,636.216016,400.0,194.00941,42.206607,0.0,0.0,0.0,0.0,25.494009,0.0,25.494009,33.035152,81.276268,0.0,0,0,0,0.0,2974.6041,6.80965,0.991535,0.504419
89,fuel_3000,fuel,17,55,0->7->0,mandatory_split,283,12:43,481.0,16:01,752.234791,400.0,289.278458,62.932319,0.0,0.024014,0.0,0.028816,38.012938,0.0,38.012938,50.333117,124.405457,0.0,0,0,1,0.028816,2964.3738,7.3665,0.988125,0.545667
90,fuel_3000,fuel,18,57,0->8->0,mandatory_split,151,10:31,325.3,13:25,590.956614,400.0,156.836867,34.119747,0.0,0.0,0.0,0.0,20.609312,0.0,20.609312,26.624948,66.054893,0.0,0,0,0,0.0,2812.487003,8.38802,0.937496,0.621335
91,fuel_3000,fuel,19,58,0->8->0,mandatory_split,151,10:31,325.3,13:25,592.90431,400.0,158.436552,34.467757,0.0,0.0,0.0,0.0,20.819521,0.0,20.819521,26.897838,66.054893,0.0,0,0,0,0.0,2996.1652,7.59747,0.998722,0.562776
92,fuel_3000,fuel,20,59,0->8->0,mandatory_split,151,10:31,325.3,13:25,592.936346,400.0,158.462865,34.473482,0.0,0.0,0.0,0.0,20.822978,0.0,20.822978,26.902326,66.054893,0.0,0,0,0,0.0,2999.18642,11.94637,0.999729,0.884916
93,fuel_3000,fuel,21,60,0->8->0,mandatory_split,151,10:31,325.3,13:25,592.944248,400.0,158.469355,34.474894,0.0,0.0,0.0,0.0,20.823831,0.0,20.823831,26.903433,66.054893,0.0,0,0,0,0.0,2999.9316,8.09516,0.999977,0.599641
94,fuel_3000,fuel,22,"61,102",0->10->50->0,mandatory_split->mandatory_split,644,18:44,857.4,22:17,793.111681,400.0,322.87127,70.240411,0.0,0.0,0.0,0.0,42.427237,0.0,42.427237,56.4775,142.477371,70.491241,0,1,0,0.0,2860.8258,8.923881,0.953609,0.661028
95,fuel_3000,fuel,23,"63,66",0->10->28->0,mandatory_split->mandatory_split,644,18:44,867.0,22:27,821.619597,400.0,328.865263,71.5444,0.0,21.209933,0.0,25.45192,43.214883,0.0,43.214883,57.417297,144.419231,61.718426,1,1,1,25.45192,2963.6821,7.93149,0.987894,0.587518
96,fuel_3000,fuel,24,70,0->31->0,mandatory_split,446,15:26,677.7,19:18,704.629496,400.0,250.198905,54.430591,0.0,0.0,0.0,0.0,32.877649,0.0,32.877649,42.745639,105.217102,0.0,0,0,0,0.0,2993.52505,6.898755,0.997842,0.511019
