route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,big_flexible_route_flag,big_flexible_unit_count,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,bad_big_flexible_route_flag,bad_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,candidate_family,pool_pass,roles,saving_vs_pass1_singletons,selected_in_baseline,selected_in_global_pass1,selected_in_global_pass2,selected_in_global_pass3,selected_in_global
ev_1250|7,ev_1250,7,1,459.501922,631.237628,1,171.735707,1,0,0,0,0,0,0,0,0,0,0,0.0,171.735707,support,base,singleton,,0,0,0,0,0
ev_1250|8,ev_1250,8,1,459.963921,684.398566,1,224.434645,1,0,0,0,0,0,0,0,0,0,0,0.0,224.434645,support,base,singleton,,0,0,0,0,0
"ev_1250|8,14",ev_1250,"8,14",2,458.542494,1295.972936,2,837.430442,0,0,0,0,0,0,0,0,0,0,0,0.0,835.476898,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,19",ev_1250,"8,19",2,504.674978,1287.637147,2,782.962169,0,0,0,0,0,0,0,0,0,0,0,76.0,798.879625,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,39",ev_1250,"8,39",2,469.980159,1481.082513,2,1011.102354,0,0,0,0,0,0,0,0,0,0,0,35.0,1017.687162,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,41",ev_1250,"8,41",2,463.835033,1497.363075,2,1033.528041,0,0,0,0,0,0,0,0,0,0,0,37.0,1039.473558,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,49",ev_1250,"8,49",2,520.746679,1461.936811,2,941.190132,0,0,0,0,0,0,0,0,0,0,0,0.0,939.702474,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,69",ev_1250,"8,69",2,589.957996,1613.742024,2,1023.784028,0,0,0,0,0,0,0,0,0,0,0,0.0,1023.106796,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|9,ev_1250,9,1,566.926667,983.978328,1,417.05166,1,0,0,0,0,0,0,0,0,0,0,0.0,417.05166,support,base,singleton,,0,0,0,0,0
"ev_1250|9,67",ev_1250,"9,67",2,586.992773,1736.014045,2,1149.021273,0,0,0,0,0,0,0,0,0,0,0,61.0,1159.318035,flex_small,base,"cluster_flex_small,flex_small",464.362324,0,0,0,0,0
ev_1250|12,ev_1250,12,1,505.773685,538.878673,1,33.104988,1,0,0,0,0,0,0,0,0,0,0,0.0,33.104988,support,base,singleton,,0,0,0,0,0
"ev_1250|12,9",ev_1250,"12,9",2,563.297932,1522.857,2,959.559068,0,0,0,0,0,0,0,0,0,0,0,0.0,956.888037,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|12,44",ev_1250,"12,44",2,496.877807,1533.369992,2,1036.492185,0,0,0,0,0,0,0,0,0,0,0,32.0,1043.933862,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|13,ev_1250,13,1,475.316226,627.70221,1,152.385984,1,0,0,0,0,0,0,0,0,0,0,0.0,152.385984,support,base,singleton,,0,0,0,0,0
"ev_1250|13,50",ev_1250,"13,50",2,581.12085,1638.888674,2,1057.767824,0,0,0,0,0,0,0,0,0,0,0,0.0,1047.659698,flex_small,base,cluster_flex_small,432.345887,0,0,0,0,0
ev_1250|14,ev_1250,14,1,423.236033,611.57437,1,188.338337,1,0,0,0,0,0,0,0,0,0,0,0.0,188.338337,support,base,singleton,,0,0,0,0,0
"ev_1250|14,7",ev_1250,"14,7",2,460.092791,1242.811999,2,782.719208,0,0,0,0,0,0,0,0,0,0,0,52.0,793.719501,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|15,ev_1250,15,1,527.532439,865.055903,1,337.523464,1,0,0,0,0,0,0,0,0,0,0,0.0,337.523464,support,base,singleton,,0,0,0,0,0
"ev_1250|15,44",ev_1250,"15,44",2,550.059673,1859.547223,2,1309.48755,0,0,0,0,0,0,0,0,0,0,0,0.0,1308.474918,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|15,46",ev_1250,"15,46",2,532.395272,865.055903,1,332.660632,0,0,0,0,0,0,0,0,0,0,0,66.0,347.988551,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|16,ev_1250,16,1,482.566413,994.49132,1,511.924906,1,0,0,0,0,0,0,0,0,0,0,0.0,511.924906,support,base,singleton,,0,0,0,0,0
"ev_1250|16,40",ev_1250,"16,40",2,526.822401,1590.865198,2,1064.042798,0,0,0,0,0,0,0,0,0,0,0,53.0,1074.726894,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|16,49",ev_1250,"16,49",2,508.25263,1772.029565,2,1263.776935,0,0,0,0,0,0,0,0,0,0,0,0.0,1261.764697,flex_small,base,cluster_flex_small,454.698376,0,0,0,0,0
"ev_1250|16,93",ev_1250,"16,93",2,556.584275,1859.547223,2,1302.962948,0,0,0,0,0,0,0,0,0,0,0,59.0,1314.670205,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|17,ev_1250,17,1,468.513858,687.863633,1,219.349775,1,0,0,0,0,0,0,0,0,0,0,0.0,219.349775,support,base,singleton,,0,0,0,0,0
ev_1250|19,ev_1250,19,1,487.537605,603.238581,1,115.700976,1,0,0,0,0,0,0,0,0,0,0,0.0,115.700976,support,base,singleton,,0,0,0,0,0
"ev_1250|19,38",ev_1250,"19,38",2,524.273569,1096.680349,2,572.40678,0,0,0,0,0,0,0,0,0,0,0,52.0,581.472029,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|19,39",ev_1250,"19,39",2,486.06046,1399.922529,2,913.862069,0,0,0,0,0,0,0,0,0,0,0,37.0,921.203216,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|19,41",ev_1250,"19,41",2,513.894014,1416.20309,2,902.309076,0,0,0,0,0,0,0,0,0,0,0,39.0,907.369569,flex_small,base,"cluster_flex_small,flex_small",390.133794,0,0,0,0,0
ev_1250|33,ev_1250,33,1,472.477881,769.026308,1,296.548427,1,0,0,0,0,0,0,0,0,0,0,0.0,296.548427,support,base,singleton,,0,0,0,0,0
ev_1250|36,ev_1250,36,1,413.610515,447.743033,1,34.132518,1,0,0,0,0,0,0,0,0,0,0,0.0,34.132518,support,base,singleton,,0,0,0,0,0
"ev_1250|36,43",ev_1250,"36,43",2,592.744047,1321.40642,2,728.662373,0,0,0,0,0,0,0,0,0,0,0,53.0,731.740363,flex_small,base,"cluster_flex_small,flex_small",313.64859,0,0,0,0,0
"ev_1250|36,49",ev_1250,"36,49",2,510.764593,1225.281278,2,714.516685,0,0,0,0,0,0,0,0,0,0,0,55.0,721.642115,flex_small,base,"cluster_flex_small,flex_small",385.610254,0,0,0,0,0
"ev_1250|36,49,43",ev_1250,"36,49,43",3,713.298519,2098.944665,3,1385.646147,0,0,0,0,0,0,0,0,0,0,0,62.333333,1393.83644,flex_small,base,cluster_flex_small,676.771994,0,0,0,0,0
"ev_1250|36,49,48",ev_1250,"36,49,48",3,614.303086,1776.628143,3,1162.325057,0,0,0,0,0,0,0,0,0,0,0,39.666667,1165.699436,flex_small,base,cluster_flex_small,823.199976,0,0,0,0,0
ev_1250|38,ev_1250,38,1,449.615786,493.441767,1,43.825982,1,0,0,0,0,0,0,0,0,0,0,0.0,43.825982,support,base,singleton,,0,0,0,0,0
"ev_1250|38,7",ev_1250,"38,7",2,474.675262,1124.679396,2,650.004134,0,0,0,0,0,0,0,0,0,0,0,0.0,647.824321,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,8",ev_1250,"38,8",2,463.994221,1177.840333,2,713.846112,0,0,0,0,0,0,0,0,0,0,0,50.0,725.362136,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,8,39",ev_1250,"38,8,39",3,473.607169,1974.52428,3,1500.917111,0,0,0,0,0,0,0,0,0,0,0,47.0,1510.29927,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,39",ev_1250,"38,39",2,479.026932,1290.125715,2,811.098783,0,0,0,0,0,0,0,0,0,0,0,56.0,821.144426,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,39,49",ev_1250,"38,39,49",3,533.089444,2067.66396,3,1534.574516,0,0,0,0,0,0,0,0,0,0,0,18.666667,1536.467948,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,41",ev_1250,"38,41",2,464.386057,1306.406276,2,842.020219,0,0,0,0,0,0,0,0,0,0,0,58.0,852.583845,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,41,39",ev_1250,"38,41,39",3,610.536018,2103.090223,3,1492.554205,0,0,0,0,0,0,0,0,0,0,0,62.333333,1504.074877,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,41,49",ev_1250,"38,41,49",3,527.92863,2083.944522,3,1556.015892,0,0,0,0,0,0,0,0,0,0,0,19.333333,1558.053233,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,49",ev_1250,"38,49",2,515.352868,1270.980013,2,755.627145,0,0,0,0,0,0,0,0,0,0,0,0.0,755.321078,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|39,ev_1250,39,1,439.511314,796.683947,1,357.172633,1,0,0,0,0,0,0,0,0,0,0,0.0,357.172633,support,base,singleton,,0,0,0,0,0
"ev_1250|39,14",ev_1250,"39,14",2,440.204259,1408.258318,2,968.054059,0,0,0,0,0,0,0,0,0,0,0,3.0,967.956963,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|40,ev_1250,40,1,528.747285,596.373879,1,67.626593,1,0,0,0,0,0,0,0,0,0,0,0.0,67.626593,support,base,singleton,,0,0,0,0,0
"ev_1250|40,14",ev_1250,"40,14",2,548.771505,1207.948249,2,659.176744,0,0,0,0,0,0,0,0,0,0,0,70.0,671.805189,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,15",ev_1250,"40,15",2,539.099571,1461.429782,2,922.330211,0,0,0,0,0,0,0,0,0,0,0,0.0,921.617051,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,15,46",ev_1250,"40,15,46",3,544.165786,1461.429782,2,917.263996,0,0,0,0,0,0,0,0,0,0,0,22.0,921.690675,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,44",ev_1250,"40,44",2,580.88013,1590.865198,2,1009.985068,0,0,0,0,0,0,0,0,0,0,0,0.0,1009.488523,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,46",ev_1250,"40,46",2,532.088728,1461.429782,2,929.341053,0,0,0,0,0,0,0,0,0,0,0,0.0,928.006332,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,46,44",ev_1250,"40,46,44",3,581.934402,2455.921102,3,1873.9867,0,0,0,0,0,0,0,0,0,0,0,0.0,1873.049302,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,49",ev_1250,"40,49",2,536.721036,1373.912124,2,837.191088,0,0,0,0,0,0,0,0,0,0,0,0.0,832.92313,flex_small,base,cluster_flex_small,473.860989,0,0,0,0,0
ev_1250|41,ev_1250,41,1,420.346549,812.964509,1,392.61796,1,0,0,0,0,0,0,0,0,0,0,0.0,392.61796,support,base,singleton,,0,0,0,0,0
"ev_1250|41,16",ev_1250,"41,16",2,562.416724,1807.455829,2,1245.039104,0,0,0,0,0,0,0,0,0,0,0,33.0,1246.120581,flex_small,base,cluster_flex_small,337.072146,0,0,0,0,0
"ev_1250|41,16,49",ev_1250,"41,16,49",3,579.571443,2584.994074,3,2005.422631,0,0,0,0,0,0,0,0,0,0,0,11.0,2003.730532,flex_small,base,cluster_flex_small,803.595303,0,0,0,0,0
"ev_1250|41,36",ev_1250,"41,36",2,449.635954,1260.707542,2,811.071588,0,0,0,0,0,0,0,0,0,0,0,0.0,810.014046,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|41,39",ev_1250,"41,39",2,479.748367,1609.648456,2,1129.900089,0,0,0,0,0,0,0,0,0,0,0,73.0,1143.852836,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|42,ev_1250,42,1,514.129212,983.978328,1,469.849116,1,0,0,0,0,0,0,0,0,0,0,0.0,469.849116,support,base,singleton,,0,0,0,0,0
"ev_1250|42,9",ev_1250,"42,9",2,566.069933,983.978328,1,417.908395,0,0,0,0,0,0,0,0,0,0,0,0.0,417.214001,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|42,9,50",ev_1250,"42,9,50",3,571.143053,1995.164792,2,1424.021738,0,0,0,0,0,0,0,0,0,0,0,23.333333,1427.724883,flex_small,base,"cluster_flex_small,flex_small",1052.293965,0,0,0,0,0
"ev_1250|42,9,50,3",ev_1250,"42,9,50,3",4,612.148343,2500.829473,3,1888.681131,0,0,0,0,0,0,0,0,0,0,0,31.0,1893.438134,flex_small,base,cluster_flex_small,1470.86007,0,0,0,0,0
"ev_1250|42,9,165",ev_1250,"42,9,165",3,558.791782,1489.643009,2,930.851227,0,0,0,0,0,0,0,0,0,0,0,23.0,934.925184,flex_small,base,"cluster_flex_small,flex_small",1023.599849,0,0,0,0,0
"ev_1250|42,9,165,67",ev_1250,"42,9,165,67",4,647.746887,2241.678727,3,1593.93184,0,0,0,0,0,0,0,0,0,0,0,33.0,1598.566191,flex_small,base,cluster_flex_small,1419.200991,0,0,0,0,0
"ev_1250|42,50",ev_1250,"42,50",2,558.73702,1995.164792,2,1436.427771,0,0,0,0,0,0,0,0,0,0,0,0.0,1433.197812,flex_small,base,cluster_flex_small,497.901148,0,0,0,0,0
"ev_1250|42,50,3",ev_1250,"42,50,3",3,559.925849,2500.829473,3,1940.903624,0,0,0,0,0,0,0,0,0,0,0,19.333333,1942.359284,flex_small,base,cluster_flex_small,956.283714,0,0,0,0,0
"ev_1250|42,50,9,67",ev_1250,"42,50,9,67",4,649.341189,2747.200509,3,2097.85932,0,0,0,0,0,0,0,0,0,0,0,33.166667,2102.092138,flex_small,base,cluster_flex_small,1458.652076,0,0,0,0,0
"ev_1250|42,50,9,165",ev_1250,"42,50,9,165",4,601.799705,2500.829473,3,1899.029768,0,0,0,0,0,0,0,0,0,0,0,36.833333,1905.8583,flex_small,base,cluster_flex_small,1523.527441,0,0,0,0,0
"ev_1250|42,50,165",ev_1250,"42,50,165",3,573.5108,2500.829473,3,1927.318673,0,0,0,0,0,0,0,0,0,0,0,27.333333,1931.274079,flex_small,base,cluster_flex_small,985.017496,0,0,0,0,0
"ev_1250|42,50,165,67",ev_1250,"42,50,165,67",4,679.042782,3252.865191,4,2573.822409,0,0,0,0,0,0,0,0,0,0,0,36.333333,2578.485468,flex_small,base,cluster_flex_small,1364.041761,0,0,0,0,0
"ev_1250|42,165",ev_1250,"42,165",2,541.300312,1489.643009,2,948.342698,0,0,0,0,0,0,0,0,0,0,0,0.0,946.493382,flex_small,base,cluster_flex_small,474.29247,0,0,0,0,0
"ev_1250|42,165,67",ev_1250,"42,165,67",3,595.826573,2241.678727,3,1645.852155,0,0,0,0,0,0,0,0,0,0,0,22.666667,1646.998207,flex_small,base,cluster_flex_small,904.322456,0,0,0,0,0
ev_1250|43,ev_1250,43,1,494.462579,873.663387,1,379.200809,1,0,0,0,0,0,0,0,0,0,0,0.0,379.200809,support,base,singleton,,0,0,0,0,0
ev_1250|44,ev_1250,44,1,478.633839,994.49132,1,515.857481,1,0,0,0,0,0,0,0,0,0,0,0.0,515.857481,support,base,singleton,,0,0,0,0,0
ev_1250|46,ev_1250,46,1,512.175922,865.055903,1,352.879981,1,0,0,0,0,0,0,0,0,0,0,0.0,352.879981,support,base,singleton,,0,0,0,0,0
ev_1250|47,ev_1250,47,1,468.084004,796.485757,1,328.401753,1,0,0,0,0,0,0,0,0,0,0,0.0,328.401753,support,base,singleton,,0,0,0,0,0
"ev_1250|47,46",ev_1250,"47,46",2,506.773758,1661.54166,2,1154.767902,0,0,0,0,0,0,0,0,0,0,0,65.0,1168.623657,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|47,67",ev_1250,"47,67",2,588.10382,1548.521475,2,960.417654,0,0,0,0,0,0,0,0,0,0,0,0.0,959.572038,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|47,174",ev_1250,"47,174",2,501.244907,1347.832622,2,846.587714,0,0,0,0,0,0,0,0,0,0,0,0.0,845.170788,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|48,ev_1250,48,1,542.378682,551.346865,1,8.968183,1,0,0,0,0,0,0,0,0,0,0,0.0,8.968183,support,base,singleton,,0,0,0,0,0
"ev_1250|48,12",ev_1250,"48,12",2,528.667881,1090.225537,2,561.557656,0,0,0,0,0,0,0,0,0,0,0,0.0,561.132383,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|48,12,44",ev_1250,"48,12,44",3,523.700388,2084.716857,3,1561.016468,0,0,0,0,0,0,0,0,0,0,0,10.666667,1563.198821,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|48,44",ev_1250,"48,44",2,528.865539,1545.838184,2,1016.972645,0,0,0,0,0,0,0,0,0,0,0,0.0,1016.503299,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|49,ev_1250,49,1,483.797452,777.538245,1,293.740794,1,0,0,0,0,0,0,0,0,0,0,0.0,293.740794,support,base,singleton,,0,0,0,0,0
"ev_1250|49,1",ev_1250,"49,1",2,499.334003,1706.881704,2,1207.547701,0,0,0,0,0,0,0,0,0,0,0,38.0,1215.848369,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|49,1,61",ev_1250,"49,1,61",3,579.827369,2499.848922,3,1920.021553,0,0,0,0,0,0,0,0,0,0,0,12.666667,1921.852395,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|49,43",ev_1250,"49,43",2,527.248893,1651.201633,2,1123.952739,0,0,0,0,0,0,0,0,0,0,0,79.0,1138.320199,flex_small,base,"cluster_flex_small,flex_small",450.124648,0,0,0,0,0
"ev_1250|49,48",ev_1250,"49,48",2,533.091381,1328.88511,2,795.793729,0,0,0,0,0,0,0,0,0,0,0,46.0,804.45002,flex_small,base,cluster_flex_small,491.714709,0,0,0,0,0
"ev_1250|49,48,174",ev_1250,"49,48,174",3,552.814479,1328.88511,2,776.070631,0,0,0,0,0,0,0,0,0,0,0,53.666667,786.32312,flex_small,base,cluster_flex_small,968.27666,0,0,1,0,1
"ev_1250|49,69",ev_1250,"49,69",2,513.796445,1706.881704,2,1193.085259,0,0,0,0,0,0,0,0,0,0,0,0.0,1192.68208,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|49,174",ev_1250,"49,174",2,530.055479,1328.88511,2,798.829631,0,0,0,0,0,0,0,0,0,0,0,46.0,806.779294,flex_small,base,cluster_flex_small,449.907446,0,0,0,0,0
ev_1250|50,ev_1250,50,1,543.232616,1011.186464,1,467.953848,1,0,0,0,0,0,0,0,0,0,0,0.0,467.953848,support,base,singleton,,0,0,0,0,0
"ev_1250|50,9",ev_1250,"50,9",2,572.02469,1995.164792,2,1423.140102,0,0,0,0,0,0,0,0,0,0,0,70.0,1438.17389,flex_small,base,"cluster_flex_small,flex_small",537.709674,0,0,0,0,0
"ev_1250|50,9,67",ev_1250,"50,9,67",3,632.84028,2747.200509,3,2114.360229,0,0,0,0,0,0,0,0,0,0,0,66.333333,2126.411965,flex_small,base,cluster_flex_small,961.450331,0,0,0,0,0
ev_1250|61,ev_1250,61,1,473.564502,792.967218,1,319.402716,1,0,0,0,0,0,0,0,0,0,0,0.0,319.402716,support,base,singleton,,0,0,0,0,0
ev_1250|62,ev_1250,62,1,476.67185,476.67185,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,0,1,1,0,1
ev_1250|67,ev_1250,67,1,488.911729,752.035718,1,263.123989,1,0,0,0,0,0,0,0,0,0,0,0.0,263.123989,support,base,singleton,,0,0,0,0,0
"ev_1250|67,50",ev_1250,"67,50",2,590.30384,1763.222182,2,1172.918342,0,0,0,0,0,0,0,0,0,0,0,68.0,1183.742999,flex_small,base,cluster_flex_small,437.187921,0,0,0,0,0
"ev_1250|67,165",ev_1250,"67,165",2,553.554333,1257.7004,2,704.146067,0,0,0,0,0,0,0,0,0,0,0,68.0,716.267487,flex_small,base,"cluster_flex_small,flex_small",432.892042,0,0,0,0,0
ev_1250|68,ev_1250,68,1,495.67368,495.67368,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,0,1,1,0,1
ev_1250|69,ev_1250,69,1,477.785428,929.343459,1,451.55803,1,0,0,0,0,0,0,0,0,0,0,0.0,451.55803,support,base,singleton,,0,0,0,0,0
"ev_1250|69,0",ev_1250,"69,0",2,478.45842,1757.979545,2,1279.521125,0,0,0,0,0,0,0,0,0,0,0,0.0,1278.009805,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|69,17",ev_1250,"69,17",2,490.854789,1617.207092,2,1126.352303,0,0,0,0,0,0,0,0,0,0,0,0.0,1125.835689,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|74,ev_1250,74,1,551.849174,551.849174,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,1,1,1,0,1
ev_1250|78,ev_1250,78,1,497.879508,497.879508,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,1,1,1,0,1
ev_1250|81,ev_1250,81,1,460.449519,617.970222,1,157.520703,1,0,0,0,0,0,0,0,0,0,0,0.0,157.520703,support,base,singleton,,1,0,0,0,0
ev_1250|83,ev_1250,83,1,460.453509,687.863633,1,227.410124,1,0,0,0,0,0,0,0,0,0,0,0.0,227.410124,support,base,singleton,,1,0,0,0,0
ev_1250|85,ev_1250,85,1,468.786419,752.035718,1,283.249298,1,0,0,0,0,0,0,0,0,0,0,0.0,283.249298,support,base,singleton,,0,0,0,0,0
"ev_1250|85,9",ev_1250,"85,9",2,569.787078,1736.014045,2,1166.226967,0,0,0,0,0,0,0,0,0,0,0,0.0,1158.946962,flex_small,base,cluster_flex_small,461.746839,0,0,0,0,0
"ev_1250|85,9,50",ev_1250,"85,9,50",3,574.989111,2747.200509,3,2172.211399,0,0,0,0,0,0,0,0,0,0,0,23.333333,2171.686998,flex_small,base,cluster_flex_small,999.480321,0,0,0,0,0
"ev_1250|85,17",ev_1250,"85,17",2,481.465239,1439.899351,2,958.434111,0,0,0,0,0,0,0,0,0,0,0,0.0,957.405591,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|86,ev_1250,86,1,472.578802,472.578802,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,0,1,1,0,1
ev_1250|87,ev_1250,87,1,472.578177,472.578177,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,0,1,1,0,1
ev_1250|88,ev_1250,88,1,472.577601,472.577601,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",,0,1,1,0,1
ev_1250|92,ev_1250,92,1,501.923836,555.331338,1,53.407503,1,0,0,0,0,0,0,0,0,0,0,0.0,53.407503,support,base,singleton,,1,0,0,0,0
ev_1250|93,ev_1250,93,1,491.485156,865.055903,1,373.570747,1,0,0,0,0,0,0,0,0,0,0,0.0,373.570747,support,base,singleton,,0,0,0,0,0
"ev_1250|93,15",ev_1250,"93,15",2,520.568398,865.055903,1,344.487506,0,0,0,0,0,0,0,0,0,0,0,0.0,343.793566,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|93,15,46",ev_1250,"93,15,46",3,525.101428,865.055903,1,339.954476,0,0,0,0,0,0,0,0,0,0,0,22.0,344.440854,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|93,40",ev_1250,"93,40",2,514.225857,1461.429782,2,947.203925,0,0,0,0,0,0,0,0,0,0,0,53.0,960.270105,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|93,40,15",ev_1250,"93,40,15",3,522.333017,1461.429782,2,939.096765,0,0,0,0,0,0,0,0,0,0,0,17.666667,942.983125,flex_small,base,flex_small,,0,0,0,0,0
