route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,coupled_candidate_score,archive_support_count,pheromone_support_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final,selected_in_cost_best,selected_in_balanced_best
ev_1250|16,ev_1250,16,1,482.566413,762.620389,1,280.053976,1,0,0,0,0,0,0,0.0,268.053976,273.599153,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|16,40",ev_1250,"16,40",2,526.822401,1824.769101,2,1297.9467,0,0,0,0,0,0,0,53.0,1284.630797,1290.175975,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|16,96",ev_1250,"16,96",2,556.584275,1962.173876,2,1405.589601,0,0,0,0,0,0,0,59.0,1393.296858,1398.842036,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|167,ev_1250,167,1,516.621638,805.988718,1,289.36708,1,0,0,0,0,0,0,0.0,277.36708,280.93426,2,0.720858,support,base,singleton,0,0,0,0,0,1
ev_1250|168,ev_1250,168,1,505.534971,871.19045,1,365.655479,1,0,0,0,0,0,0,0.0,353.655479,359.200656,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|168,50",ev_1250,"168,50",2,551.805659,2013.841282,2,1462.035623,0,0,0,0,0,0,0,82.0,1454.981115,1460.526293,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|168,9",ev_1250,"168,9",2,556.253971,2013.841282,2,1457.587311,0,0,0,0,0,0,0,69.0,1448.352891,1453.898069,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|168,9,50",ev_1250,"168,9,50",3,583.169454,2013.841282,2,2205.98189,0,0,0,0,0,0,0,73.666667,2185.563511,2191.108688,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|17,ev_1250,17,1,468.513858,621.105615,1,152.591757,1,0,0,0,0,0,0,0.0,140.591757,146.136934,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|170,ev_1250,170,1,503.502006,513.149632,1,9.647626,1,0,0,0,0,0,0,0.0,-2.352374,3.192803,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|170,1,49",ev_1250,"170,1,49",3,531.11516,1871.504247,3,1340.389087,0,0,0,0,0,0,0,24.333333,1319.882084,1325.427262,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|170,168",ev_1250,"170,168",2,607.151524,1384.340082,2,777.188558,0,0,0,0,0,0,0,0.0,752.62637,758.171548,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|170,43",ev_1250,"170,43",2,516.011442,1386.813019,2,870.801577,0,0,0,0,0,0,0,27.0,851.706077,857.251254,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|170,49",ev_1250,"170,49",2,520.740534,1330.796182,2,810.055648,0,0,0,0,0,0,0,35.0,791.334934,796.880112,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|171,ev_1250,171,1,513.543556,513.543556,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,72.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|172,ev_1250,172,1,513.540153,513.540153,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,72.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|177,ev_1250,177,1,503.836457,899.629821,1,395.793365,1,0,0,0,0,0,0,0.0,383.793365,389.338542,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|177,48",ev_1250,"177,48",2,551.346865,1765.713615,2,1214.36675,0,0,0,0,0,0,0,69.0,1204.518266,1210.063444,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|19,ev_1250,19,1,487.537605,1007.788872,1,520.251267,1,0,0,0,0,0,0,0.0,508.251267,512.252574,0,0.648991,support,base,singleton,0,0,0,0,0,0
"ev_1250|19,38",ev_1250,"19,38",2,524.273569,1723.130631,2,1201.83184,0,0,0,0,0,0,0,52.0,1186.897089,1192.442267,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|19,39",ev_1250,"19,39",2,486.06046,1841.104889,2,1355.044429,0,0,0,0,0,0,0,37.0,1338.385576,1343.930753,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|19,41",ev_1250,"19,41",2,513.894014,1474.207306,2,960.313291,0,0,0,0,0,0,0,39.0,941.373784,946.918961,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|3,ev_1250,3,1,462.990488,805.988718,1,342.99823,1,0,0,0,0,0,0,0.0,330.99823,336.543407,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|3,168",ev_1250,"3,168",2,505.664682,1677.179169,2,1171.514487,0,0,0,0,0,0,0,58.0,1159.612773,1165.157951,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|3,50",ev_1250,"3,50",2,529.446325,1948.63955,2,1419.193225,0,0,0,0,0,0,0,58.0,1406.209437,1411.754615,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|33,ev_1250,33,1,472.477881,871.19045,1,398.712569,1,0,0,0,0,0,0,0.0,386.712569,392.257747,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|36,ev_1250,36,1,413.610515,1142.650831,1,729.040317,1,0,0,0,0,0,0,0.0,717.040317,722.585494,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|36,43",ev_1250,"36,43",2,592.744047,2016.314219,2,1423.570172,0,0,0,0,0,0,0,53.0,1402.648162,1408.193339,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|36,49",ev_1250,"36,49",2,510.764593,1960.297381,2,1449.532788,0,0,0,0,0,0,0,55.0,1432.658218,1438.203395,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|38,ev_1250,38,1,449.615786,715.341759,1,268.700751,1,0,0,0,0,0,0,0.0,256.700751,262.245929,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|38,39",ev_1250,"38,39",2,479.026932,1548.657776,2,1072.605622,0,0,0,0,0,0,0,56.0,1058.651265,1064.196443,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,41",ev_1250,"38,41",2,464.386057,1181.760193,2,720.348913,0,0,0,0,0,0,0,58.0,706.912539,712.457717,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,41,49",ev_1250,"38,41,49",3,527.92863,1999.406743,3,1474.45289,0,0,0,0,0,0,0,19.333333,1440.490231,1446.035409,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,49",ev_1250,"38,49",2,515.352868,1532.988309,2,1020.610219,0,0,0,0,0,0,0,0.0,996.304152,1001.849329,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,7",ev_1250,"38,7",2,474.675262,1256.049824,2,784.34934,0,0,0,0,0,0,0,0.0,770.169527,775.714704,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,8",ev_1250,"38,8",2,463.994221,715.341759,1,938.720881,0,0,0,0,0,0,0,50.0,926.236905,931.782083,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|38,8,39",ev_1250,"38,8,39",3,473.607169,1548.657776,2,1762.423951,0,0,0,0,0,0,0,47.0,1735.806109,1741.351287,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|39,ev_1250,39,1,439.511314,833.316017,1,393.804703,1,0,0,0,0,0,0,0.0,381.804703,387.34988,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|39,14",ev_1250,"39,14",2,440.204259,833.316017,1,393.111758,0,0,0,0,0,0,0,3.0,369.014662,374.559839,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|40,ev_1250,40,1,528.747285,1062.148712,1,533.401427,1,0,0,0,0,0,0,0.0,521.401427,526.946604,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|40,1",ev_1250,"40,1",2,560.170284,1602.856777,2,1042.686493,0,0,0,0,0,0,0,0.0,1026.787252,1032.332429,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|40,14",ev_1250,"40,14",2,548.771505,1895.464729,2,1346.693224,0,0,0,0,0,0,0,70.0,1335.321669,1340.866847,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,15",ev_1250,"40,15",2,539.099571,1928.232506,2,1389.132935,0,0,0,0,0,0,0,0.0,1364.419775,1369.964952,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,15,46",ev_1250,"40,15,46",3,544.165786,1928.232506,2,1384.066719,0,0,0,0,0,0,0,22.0,1352.493399,1358.038576,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,44",ev_1250,"40,44",2,580.88013,1928.232506,2,1347.352376,0,0,0,0,0,0,0,0.0,1322.855831,1328.401008,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,46",ev_1250,"40,46",2,532.088728,1928.232506,2,1396.143777,0,0,0,0,0,0,0,0.0,1370.809056,1376.354233,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,46,44",ev_1250,"40,46,44",3,581.934402,1928.232506,2,1346.298104,0,0,0,0,0,0,0,0.0,1309.360706,1314.905883,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|40,7",ev_1250,"40,7",2,574.454628,1602.856777,2,1028.402149,0,0,0,0,0,0,0,32.0,1019.114046,1024.659223,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|41,ev_1250,41,1,420.346549,466.418434,1,46.071885,1,0,0,0,0,0,0,0.0,34.071885,39.617062,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|41,36",ev_1250,"41,36",2,449.635954,1609.069265,2,1159.433311,0,0,0,0,0,0,0,0.0,1134.375769,1139.920947,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|41,39",ev_1250,"41,39",2,479.748367,1299.73445,2,819.986083,0,0,0,0,0,0,0,73.0,809.93883,815.484008,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|42,ev_1250,42,1,514.129212,955.607302,1,441.478091,1,0,0,0,0,0,0,0.0,429.478091,435.023268,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|42,9",ev_1250,"42,9",2,566.069933,2098.258134,2,1532.188201,0,0,0,0,0,0,0,0.0,1507.493807,1513.038984,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|42,9,168",ev_1250,"42,9,168",3,558.791782,2969.448584,3,2410.656802,0,0,0,0,0,0,0,23.0,2378.730759,2384.275936,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|42,9,50",ev_1250,"42,9,50",3,571.143053,2098.258134,2,2293.473695,0,0,0,0,0,0,0,23.333333,2261.17684,2266.722018,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|43,ev_1250,43,1,494.462579,873.663387,1,379.200809,1,0,0,0,0,0,0,0.0,367.200809,372.745986,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|43,1",ev_1250,"43,1",2,531.70997,1414.371452,2,882.661482,0,0,0,0,0,0,0,36.0,874.876324,880.421501,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|44,ev_1250,44,1,478.633839,866.083793,1,387.449955,1,0,0,0,0,0,0,0.0,375.449955,380.995132,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|46,ev_1250,46,1,512.175922,866.083793,1,353.907871,1,0,0,0,0,0,0,0.0,341.907871,347.453049,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|46,170",ev_1250,"46,170",2,549.720976,1379.233425,2,829.51245,0,0,0,0,0,0,0,52.0,813.686823,819.232001,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|47,ev_1250,47,1,468.084004,796.485757,1,328.401753,1,0,0,0,0,0,0,0.0,316.401753,321.946931,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|47,177",ev_1250,"47,177",2,501.244907,1696.115578,2,1194.870671,0,0,0,0,0,0,0,0.0,1169.453745,1174.998922,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|48,ev_1250,48,1,542.378682,866.083793,1,323.705111,1,0,0,0,0,0,0,0.0,311.705111,317.250289,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|48,12",ev_1250,"48,12",2,528.667881,1776.887774,2,1248.219894,0,0,0,0,0,0,0,0.0,1223.79462,1229.339798,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|48,12,44",ev_1250,"48,12,44",3,523.700388,1776.887774,2,1253.187386,0,0,0,0,0,0,0,10.666667,1219.369739,1224.914916,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|48,44",ev_1250,"48,44",2,528.865539,866.083793,1,337.218254,0,0,0,0,0,0,0,0.0,312.748908,318.294086,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|49,ev_1250,49,1,483.797452,817.64655,1,333.849098,1,0,0,0,0,0,0,0.0,321.849098,327.394275,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|49,1",ev_1250,"49,1",2,499.334003,1358.354615,2,859.020612,0,0,0,0,0,0,0,38.0,855.32128,860.866457,0,1.0,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|49,1,63",ev_1250,"49,1,63",3,579.827369,2164.343333,3,1837.786886,0,0,0,0,0,0,0,12.666667,1815.617728,1821.162905,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|49,43",ev_1250,"49,43",2,527.248893,1691.309937,2,1164.061044,0,0,0,0,0,0,0,79.0,1154.428503,1159.973681,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|49,71",ev_1250,"49,71",2,513.796445,1625.175368,2,1111.378923,0,0,0,0,0,0,0,0.0,1086.975744,1092.520921,1,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|50,ev_1250,50,1,543.232616,1142.650831,1,599.418215,1,0,0,0,0,0,0,0.0,587.418215,592.963393,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|50,9",ev_1250,"50,9",2,572.02469,1142.650831,1,1345.936204,0,0,0,0,0,0,0,70.0,1336.969993,1342.51517,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|51,ev_1250,51,1,463.448371,463.448371,1,0.0,1,0,0,0,0,0,0,0.0,0.0,84.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|53,ev_1250,53,1,463.678754,463.678754,1,0.0,1,0,0,0,0,0,0,0.0,0.0,84.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|55,ev_1250,55,1,497.116669,497.116669,1,0.0,1,0,0,0,0,0,0,0.0,0.0,45.097147,2,1.0,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|56,ev_1250,56,1,497.118338,494.899802,1,-2.218536,1,0,0,0,0,0,0,0.0,-2.218536,82.12405,4,0.720858,support,base,singleton,0,0,0,0,0,0
ev_1250|57,ev_1250,57,1,497.093953,497.093953,1,0.0,1,0,0,0,0,0,0,0.0,0.0,84.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|58,ev_1250,58,1,497.105083,497.105083,1,0.0,1,0,0,0,0,0,0,0.0,0.0,84.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|63,ev_1250,63,1,473.564502,805.988718,1,585.695138,1,0,0,0,0,0,0,0.0,573.695138,579.240316,0,1.0,support,base,singleton,0,0,0,0,0,0
ev_1250|64,ev_1250,64,1,476.67185,476.67185,1,192.943942,1,0,0,0,0,0,0,0.0,180.943942,225.286528,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,0
ev_1250|69,ev_1250,69,1,488.911729,752.035718,1,263.123989,1,0,0,0,0,0,0,0.0,251.123989,256.669166,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|69,168",ev_1250,"69,168",2,553.554333,1623.226168,2,1069.671836,0,0,0,0,0,0,0,68.0,1057.793255,1063.338433,0,1.0,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0,0,0
"ev_1250|69,50",ev_1250,"69,50",2,590.30384,1894.686549,2,1304.382709,0,0,0,0,0,0,0,68.0,1291.207367,1296.752544,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|7,ev_1250,7,1,459.501922,540.708065,1,81.206143,1,0,0,0,0,0,0,0.0,81.206143,86.751321,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|7,170,49",ev_1250,"7,170,49",3,524.906488,1871.504247,3,1346.597759,0,0,0,0,0,0,0,11.666667,1322.30427,1327.849447,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,40,1",ev_1250,"7,40,1",3,606.732924,1602.856777,2,996.123854,0,0,0,0,0,0,0,10.666667,982.938663,988.483841,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,43",ev_1250,"7,43",2,519.110537,1414.371452,2,895.260916,0,0,0,0,0,0,0,0.0,877.440112,882.98529,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,43,1",ev_1250,"7,43,1",3,557.216091,1414.371452,2,857.155362,0,0,0,0,0,0,0,12.0,843.830632,849.375809,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,49",ev_1250,"7,49",2,494.206335,1358.354615,2,864.14828,0,0,0,0,0,0,0,0.0,849.12785,854.673027,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
"ev_1250|7,49,1",ev_1250,"7,49,1",3,510.503582,1358.354615,2,847.851033,0,0,0,0,0,0,0,12.666667,836.821703,842.36688,0,1.0,flex_small,base,cluster_flex_small,0,0,0,0,0,0
ev_1250|70,ev_1250,70,1,495.67368,495.67368,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,72.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|71,ev_1250,71,1,477.785428,807.528818,1,329.74339,1,0,0,0,0,0,0,0.0,317.74339,322.021855,1,0.921868,support,base,singleton,0,0,0,0,0,0
"ev_1250|71,0",ev_1250,"71,0",2,478.45842,1527.119795,2,1048.661375,0,0,0,0,0,0,0,0.0,1023.150056,1028.695233,1,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|71,17",ev_1250,"71,17",2,490.854789,1428.634433,2,937.779644,0,0,0,0,0,0,0,0.0,913.26303,918.808208,2,1.0,flex_small,base,flex_small,0,0,0,0,0,1
ev_1250|76,ev_1250,76,1,551.849174,551.849174,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,72.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|8,ev_1250,8,1,459.963921,715.341759,1,255.377838,1,0,0,0,0,0,0,0.0,243.377838,248.923016,0,1.0,support,base,singleton,0,0,0,0,0,0
"ev_1250|8,14",ev_1250,"8,14",2,458.542494,1548.657776,2,1090.115282,0,0,0,0,0,0,0,0.0,1064.161738,1069.706915,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|8,19",ev_1250,"8,19",2,504.674978,1723.130631,2,1218.455654,0,0,0,0,0,0,0,76.0,1210.373109,1215.918286,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|8,39",ev_1250,"8,39",2,469.980159,1548.657776,2,1078.677617,0,0,0,0,0,0,0,35.0,1061.262425,1066.807603,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|8,41",ev_1250,"8,41",2,463.835033,1181.760193,2,717.92516,0,0,0,0,0,0,0,37.0,699.870676,705.415854,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|8,49",ev_1250,"8,49",2,520.746679,1532.988309,2,1012.241631,0,0,0,0,0,0,0,0.0,986.753972,992.299149,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
"ev_1250|8,71",ev_1250,"8,71",2,589.957996,1522.870577,2,932.912581,0,0,0,0,0,0,0,0.0,908.235349,913.780526,1,1.0,flex_small,base,flex_small,0,0,0,0,0,0
ev_1250|80,ev_1250,80,1,497.879508,497.879508,1,0.0,1,0,0,0,0,0,0,0.0,-12.0,72.342586,4,0.720858,seed_current,base,"current,seed,singleton",1,1,0,1,1,1
ev_1250|83,ev_1250,83,1,460.449519,617.970222,1,157.520703,1,0,0,0,0,0,0,0.0,145.520703,149.863289,0,0.720858,support,base,singleton,0,0,0,0,0,0
ev_1250|85,ev_1250,85,1,460.453509,617.983973,1,157.530463,1,0,0,0,0,0,0,0.0,145.530463,149.873049,0,0.720858,support,base,singleton,0,0,0,0,0,0
ev_1250|87,ev_1250,87,1,468.786419,752.035718,1,283.249298,1,0,0,0,0,0,0,0.0,271.249298,275.591884,0,0.720858,support,base,singleton,0,0,0,0,0,0
"ev_1250|87,17",ev_1250,"87,17",2,481.465239,1373.141333,2,891.676093,0,0,0,0,0,0,0,0.0,866.647573,872.192751,0,1.0,flex_small,base,flex_small,0,0,0,0,0,0
