vehicle_type,vehicle_instance,route_id,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,after_hours_return_flag
fuel_3000,1,74,641.0,18:41,876.9071117055352,22:37,805.988718,1
fuel_3000,2,75,483.0,16:03,654.3243824171368,18:54,591.501207,0
fuel_3000,3,76,465.0,15:45,847.3485554374056,22:07,1085.477513,1
fuel_3000,4,77,0.0,08:00,364.7877589815888,14:05,939.904429,0
fuel_3000,5,78,463.0,15:43,686.4466369971633,19:26,709.701507,0
fuel_3000,6,79,245.0,12:05,438.4249784478452,15:18,716.434814,0
fuel_3000,7,80,638.0,18:38,693.8704605102539,19:34,491.881253,0
fuel_3000,8,81,314.0,13:14,486.401471419842,16:06,733.649461,0
fuel_3000,9,82,68.0,09:08,308.1504760744283,13:08,684.398566,0
fuel_3000,10,83,665.0,19:05,809.9637867514393,21:30,685.781197,1
fuel_3000,11,84,442.0,15:22,801.6413803100586,21:22,887.464987,1
fuel_3000,12,85,630.0,18:30,751.4440680044354,20:31,630.829847,0
fuel_3000,13,86,393.0,14:33,848.4886989593506,22:08,958.523777,1
fuel_3000,14,87,385.0,14:25,801.6413803100586,21:22,978.962876,1
fuel_3000,15,88,83.0,09:23,341.0275169238448,13:41,718.316537,0
fuel_3000,16,89,68.0,09:08,467.4966506685979,15:47,1062.148712,0
fuel_3000,17,90,144.0,10:24,540.1047021047634,17:00,923.93298,0
fuel_3000,18,91,300.0,13:00,544.7468584186572,17:05,796.485757,0
fuel_3000,19,92,646.0,18:46,864.1029910937787,22:24,819.200621,1
fuel_3000,20,93,422.0,15:02,788.4750823364593,21:08,933.552488,1
fuel_3000,21,94,463.0,15:43,829.2479934692383,21:49,807.528818,1
fuel_3000,22,95,451.0,15:31,674.7816627032589,19:15,703.901628,0
fuel_3000,23,96,451.0,15:31,674.7816627032589,19:15,703.901628,0
fuel_3000,24,97,416.0,14:56,679.9252319335938,19:20,741.033123,0
fuel_3000,25,98,414.0,14:54,698.998161315918,19:39,800.137528,0
fuel_3000,26,99,314.0,13:14,728.4556121826172,20:08,999.774264,0
fuel_3000,27,100,314.0,13:14,728.4556121826172,20:08,1005.07078,0
fuel_3000,28,101,89.0,09:29,350.27318974362674,13:50,762.620389,0
fuel_3000,29,102,96.0,09:36,370.5581932067871,14:11,781.457485,0
fuel_3000,30,103,96.0,09:36,370.5581932067871,14:11,788.48279,0
fuel_3000,31,104,479.0,15:59,656.3509985590354,18:56,608.170259,0
fuel_3000,32,105,479.0,15:59,656.3509985590354,18:56,608.200366,0
fuel_3000,33,106,479.0,15:59,656.3509985590354,18:56,603.649287,0
fuel_3000,34,107,650.0,18:50,837.3589345658547,21:57,797.494791,1
fuel_3000,35,108,650.0,18:50,837.3589345658547,21:57,797.49657,1
fuel_3000,36,109,511.0,16:31,849.8920084904967,22:10,874.851359,1
fuel_3000,37,110,627.0,18:27,694.4165420532227,19:34,516.616718,0
fuel_3000,38,111,627.0,18:27,783.2209663391113,21:03,621.105615,1
fuel_3000,39,112,444.0,15:24,699.4538283804432,19:39,781.248963,0
fuel_3000,40,113,444.0,15:24,699.4538283804432,19:39,781.267761,0
fuel_3000,41,114,444.0,15:24,699.4538283804432,19:39,781.229042,0
fuel_3000,42,115,300.0,13:00,536.5036353409523,16:57,855.687482,0
fuel_3000,43,116,100.0,09:40,460.8268432617188,15:41,873.663387,0
fuel_3000,44,117,88.0,09:28,376.49303528037854,14:16,869.645218,0
fuel_3000,45,118,88.0,09:28,376.49303528037854,14:16,869.443137,0
fuel_3000,46,119,115.0,09:55,194.47432327270508,11:14,505.221936,0
fuel_3000,47,120,115.0,09:55,280.2203220756492,12:40,527.596694,0
fuel_3000,48,121,115.0,09:55,194.47432327270508,11:14,505.245075,0
fuel_3000,49,122,667.0,19:07,807.4550288292812,21:27,675.889543,1
fuel_3000,50,123,667.0,19:07,807.4550288292812,21:27,672.989158,1
fuel_3000,51,124,667.0,19:07,807.4550288292812,21:27,675.892228,1
fuel_3000,52,125,460.0,15:40,668.7786216121167,19:09,673.092042,0
fuel_3000,53,126,460.0,15:40,668.7786216121167,19:09,668.527068,0
fuel_3000,54,127,460.0,15:40,668.7786216121167,19:09,673.042489,0
fuel_3000,55,128,317.0,13:17,454.6607205211767,15:35,671.306798,0
fuel_3000,56,129,317.0,13:17,454.6607205211767,15:35,673.446174,0
fuel_3000,57,130,317.0,13:17,454.6607205211767,15:35,673.447623,0
fuel_3000,58,131,652.0,18:52,801.4226294007094,21:21,686.394068,1
fuel_3000,59,132,52.0,08:52,434.81559772323817,15:15,1086.190183,0
fuel_3000,60,133,292.0,12:52,478.94021314312704,15:59,751.245928,0
