feature_type,left_unit_id,right_unit_id,vehicle_family,tau
start,86,,small,0.5883126451662151
start,87,,small,0.5883126451662151
start,88,,small,0.5883126451662151
start,89,,small,0.5883126451662151
start,90,,small,0.5883126451662151
start,91,,small,0.5883126451662151
start,92,,small,0.5883126451662151
start,93,,small,0.5883126451662151
start,94,,small,0.5883126451662151
start,96,,big,0.5883126451662151
start,97,,big,0.5883126451662151
start,98,,big,0.5883126451662151
start,99,,big,0.5883126451662151
start,100,,big,0.5883126451662151
start,101,,small,0.5883126451662151
start,102,,small,0.5883126451662151
start,103,,small,0.5883126451662151
start,104,,big,0.5883126451662151
start,106,,big,0.5883126451662151
start,109,,small,0.5883126451662151
start,110,,small,0.5883126451662151
start,111,,small,0.5883126451662151
start,113,,big,0.5883126451662151
start,114,,small,0.5883126451662151
start,115,,big,0.5883126451662151
start,116,,big,0.5883126451662151
start,117,,small,0.5883126451662151
start,123,,big,0.5883126451662151
start,124,,small,0.5883126451662151
start,125,,big,0.5883126451662151
start,126,,big,0.5883126451662151
start,128,,big,0.5883126451662151
start,129,,small,0.5883126451662151
start,131,,small,0.5883126451662151
start,132,,small,0.5883126451662151
start,133,,small,0.5883126451662151
start,134,,small,0.5883126451662151
start,135,,small,0.5883126451662151
start,136,,big,0.5883126451662151
start,137,,big,0.5883126451662151
start,138,,big,0.5883126451662151
start,139,,small,0.5883126451662151
start,140,,big,0.5883126451662151
start,141,,big,0.5883126451662151
start,142,,big,0.5883126451662151
start,146,,small,0.5883126451662151
start,147,,big,0.5883126451662151
start,148,,big,0.5883126451662151
start,149,,big,0.5883126451662151
start,150,,big,0.5883126451662151
start,151,,big,0.5883126451662151
start,152,,big,0.5883126451662151
start,153,,big,0.5883126451662151
start,154,,big,0.5883126451662151
start,155,,big,0.5883126451662151
start,156,,small,0.5883126451662151
start,157,,small,0.5883126451662151
start,158,,small,0.5883126451662151
start,159,,small,0.5883126451662151
start,160,,small,0.5883126451662151
start,161,,small,0.5883126451662151
start,162,,big,0.5883126451662151
start,163,,small,0.5883126451662151
start,164,,small,0.5883126451662151
start,166,,big,0.5883126451662151
start,171,,small,0.5883126451662151
start,172,,small,0.5883126451662151
start,174,,small,0.5883126451662151
start,175,,small,0.5883126451662151
edge,77,122.0,big,0.578826149898764
edge,78,118.0,big,0.578826149898764
start,46,,big,0.5654919731851284
edge,40,46.0,big,0.5629596852948712
start,165,,big,0.5629596852948712
edge,34,0.0,small,0.5557824685094293
edge,71,31.0,big,0.5557824685094293
edge,116,17.0,big,0.5557824685094293
start,71,,big,0.5557824685094293
edge,40,165.0,big,0.547359209871344
start,82,,small,0.544067004598048
start,112,,small,0.544067004598048
edge,75,127.0,big,0.5424543840502676
start,10,,small,0.5424543840502676
start,108,,big,0.5424543840502676
edge,3,74.0,big,0.5338092141841143
start,167,,small,0.5338092141841143
edge,9,105.0,big,0.5307389201388863
edge,108,9.0,big,0.5307389201388863
edge,114,42.0,small,0.5307389201388863
edge,173,45.0,big,0.5307389201388863
start,107,,small,0.5307389201388863
start,173,,big,0.5307389201388863
edge,45,107.0,big,0.5012790375273285
edge,63,105.0,big,0.5012790375273285
edge,111,42.0,small,0.5012790375273285
edge,114,9.0,small,0.5012790375273285
start,45,,big,0.5012790375273285
start,63,,big,0.5012790375273285
start,173,,small,0.5012790375273285
edge,3,63.0,big,0.4982087434821005
edge,63,167.0,big,0.4982087434821005
edge,74,33.0,big,0.4982087434821005
start,74,,big,0.4982087434821005
edge,10,127.0,big,0.4895635736159474
edge,33,108.0,big,0.4895635736159474
edge,75,33.0,big,0.4895635736159474
start,10,,big,0.4895635736159474
edge,33,13.0,small,0.4879509530681669
edge,82,112.0,big,0.4879509530681669
start,33,,small,0.4879509530681669
start,82,,big,0.4879509530681669
