vehicle_type,vehicle_instance,route_id,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,after_hours_return_flag
fuel_1500,36,118,62,09:02,317.0,13:17,759.698407,0
fuel_1500,37,119,62,09:02,317.0,13:17,752.475118,0
fuel_1500,38,120,103,09:43,362.0,14:02,783.50325,0
fuel_1500,39,121,115,09:55,354.2,13:54,743.122172,0
fuel_1500,40,122,300,13:00,474.6,15:55,751.258425,0
fuel_1500,41,123,300,13:00,474.6,15:55,751.257477,0
fuel_1500,42,124,300,13:00,474.6,15:55,751.236099,0
fuel_1500,43,125,292,12:52,484.7,16:05,772.456522,0
fuel_1500,44,126,292,12:52,484.7,16:05,772.327482,0
fuel_1500,45,127,300,13:00,536.5,16:56,855.606462,0
fuel_1500,46,128,444,15:24,699.5,19:40,781.20864,0
fuel_3000,1,61,358,13:58,829.2,21:49,929.343459,1
fuel_3000,2,62,107,09:47,306.7,13:07,611.57437,0
fuel_3000,3,63,377,14:17,713.0,19:53,828.636086,0
fuel_3000,4,64,483,16:03,654.3,18:54,591.501207,0
fuel_3000,5,65,411,14:51,763.2,20:43,909.043483,0
fuel_3000,6,66,81,09:21,643.2,18:43,1007.788872,0
fuel_3000,7,67,463,15:43,686.4,19:26,709.701507,0
fuel_3000,8,68,245,12:05,438.4,15:18,716.434814,0
fuel_3000,9,69,638,18:38,693.9,19:34,491.881253,0
fuel_3000,10,70,314,13:14,486.4,16:06,733.649461,0
fuel_3000,11,71,68,09:08,308.2,13:08,684.398566,0
fuel_3000,12,72,665,19:05,810.0,21:30,685.781197,1
fuel_3000,13,73,630,18:30,751.4,20:31,630.829847,0
fuel_3000,14,74,338,13:38,613.5,18:14,756.066567,0
fuel_3000,15,75,83,09:23,341.0,13:41,718.316537,0
fuel_3000,16,76,163,10:43,529.6,16:50,912.464373,0
fuel_3000,17,77,119,09:59,323.5,13:24,621.237477,0
fuel_3000,18,78,300,13:00,544.7,17:05,796.485757,0
fuel_3000,19,79,146,10:26,334.8,13:35,635.750569,0
fuel_3000,20,80,154,10:34,323.4,13:23,592.474598,0
fuel_3000,21,81,154,10:34,323.4,13:23,592.506454,0
fuel_3000,22,82,154,10:34,323.4,13:23,592.514311,0
fuel_3000,23,83,648,18:48,856.5,22:16,792.967218,1
fuel_3000,24,84,646,18:46,864.1,22:24,819.200621,1
fuel_3000,25,85,451,15:31,674.8,19:15,703.901628,0
fuel_3000,26,86,451,15:31,674.8,19:15,703.901628,0
fuel_3000,27,87,414,14:54,699.0,19:39,800.137528,0
fuel_3000,28,88,89,09:29,350.3,13:50,762.620389,0
fuel_3000,29,89,398,14:38,573.3,17:33,641.080044,0
fuel_3000,30,90,96,09:36,370.6,14:11,781.457485,0
fuel_3000,31,91,96,09:36,370.6,14:11,788.48279,0
fuel_3000,32,92,479,15:59,656.4,18:56,608.170259,0
fuel_3000,33,93,479,15:59,656.4,18:56,608.200366,0
fuel_3000,34,94,479,15:59,656.4,18:56,603.649287,0
fuel_3000,35,95,627,18:27,694.4,19:34,516.616718,0
fuel_3000,36,96,627,18:27,694.4,19:34,513.258028,0
fuel_3000,37,97,100,09:40,460.8,15:41,873.663387,0
fuel_3000,38,98,115,09:55,194.5,11:14,505.221936,0
fuel_3000,39,99,132,10:12,344.4,13:44,631.237628,0
fuel_3000,40,100,115,09:55,194.5,11:14,505.245075,0
fuel_3000,41,101,667,19:07,807.5,21:28,675.889543,1
fuel_3000,42,102,667,19:07,807.5,21:28,672.989158,1
fuel_3000,43,103,667,19:07,807.5,21:28,675.892228,1
fuel_3000,44,104,317,13:17,454.7,15:35,671.306798,0
fuel_3000,45,105,317,13:17,454.7,15:35,673.446174,0
fuel_3000,46,106,317,13:17,454.7,15:35,673.447623,0
fuel_3000,47,107,652,18:52,801.4,21:21,686.394068,1
fuel_3000,48,108,292,12:52,478.9,15:59,751.245928,0
fuel_3000,49,109,88,09:28,376.5,14:16,869.645218,0
fuel_3000,50,110,88,09:28,376.5,14:16,869.443137,0
fuel_3000,51,111,300,13:00,474.6,15:55,750.573574,0
fuel_3000,52,112,300,13:00,536.5,16:56,855.687482,0
fuel_3000,53,113,444,15:24,699.5,19:40,781.267761,0
fuel_3000,54,114,444,15:24,699.5,19:40,781.248963,0
fuel_3000,55,115,444,15:24,699.5,19:40,781.229042,0
fuel_3000,56,116,650,18:50,837.4,21:57,797.49657,1
fuel_3000,57,117,650,18:50,837.4,21:57,797.494791,1
fuel_3000,58,129,460,15:40,668.8,19:09,673.092042,0
fuel_3000,59,130,460,15:40,668.8,19:09,673.042489,0
fuel_3000,60,131,460,15:40,668.8,19:09,668.527068,0
