feature_type,left_unit_id,right_unit_id,vehicle_family,tau
start,136,,small,0.44990688831483383
start,137,,big,0.44990688831483383
start,138,,big,0.44990688831483383
start,139,,big,0.44990688831483383
start,141,,small,0.44990688831483383
start,143,,small,0.44990688831483383
start,144,,big,0.44990688831483383
start,145,,big,0.44990688831483383
start,146,,big,0.44990688831483383
start,147,,big,0.44990688831483383
start,148,,big,0.44990688831483383
start,149,,big,0.44990688831483383
start,150,,big,0.44990688831483383
start,151,,big,0.44990688831483383
start,152,,big,0.44990688831483383
start,153,,small,0.44990688831483383
start,154,,small,0.44990688831483383
start,155,,small,0.44990688831483383
start,156,,small,0.44990688831483383
start,157,,small,0.44990688831483383
start,158,,small,0.44990688831483383
start,159,,big,0.44990688831483383
start,160,,small,0.44990688831483383
start,161,,small,0.44990688831483383
start,163,,big,0.44990688831483383
start,164,,small,0.44990688831483383
start,168,,small,0.44990688831483383
start,169,,small,0.44990688831483383
start,171,,small,0.44990688831483383
start,172,,small,0.44990688831483383
edge,127,17.0,big,0.44879882054064607
edge,18,92.0,big,0.4462338488915924
start,167,,big,0.44359606623013925
edge,1,69.0,big,0.43476381421079746
edge,61,102.0,big,0.43476381421079746
edge,69,31.0,big,0.43476381421079746
start,1,,big,0.43476381421079746
start,105,,small,0.41219123790083173
edge,45,104.0,big,0.3923415655726046
start,45,,big,0.3923415655726046
start,170,,small,0.3923415655726046
edge,1,69.0,small,0.39229258972903636
edge,3,102.0,big,0.39229258972903636
edge,61,31.0,big,0.39229258972903636
start,1,,small,0.39229258972903636
edge,48,174.0,small,0.3460225320194965
edge,49,48.0,small,0.3460225320194965
start,49,,small,0.3460225320194965
edge,75,115.0,big,0.3429047889521466
start,39,,big,0.3428059394229259
edge,64,105.0,big,0.3393932018085278
edge,19,39.0,small,0.3387178951751111
start,15,,big,0.3387178951751111
start,19,,small,0.3387178951751111
edge,18,167.0,big,0.3242501277044914
edge,167,3.0,big,0.3242501277044914
start,92,,small,0.3242501277044914
start,27,,big,0.3092984282358565
edge,17,30.0,big,0.30829832663681583
start,17,,big,0.30829832663681583
start,19,,big,0.30300575929068513
edge,167,27.0,big,0.2999430601111536
start,3,,big,0.291854134588317
edge,12,65.0,small,0.29139006192578676
edge,116,105.0,big,0.29139006192578676
edge,167,116.0,big,0.29139006192578676
