vehicle_type,vehicle_instance,route_id,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,after_hours_return_flag
fuel_3000,40,112,431,15:11,707.1,19:47,783.037998,0
fuel_3000,41,113,431,15:11,707.1,19:47,783.056959,0
fuel_3000,42,114,431,15:11,707.1,19:47,783.017906,0
fuel_3000,43,115,323,13:23,647.0,18:47,861.327662,0
fuel_3000,44,116,90,09:30,474.0,15:54,875.343675,0
fuel_3000,45,117,70,09:10,384.1,14:24,870.416901,0
fuel_3000,46,118,70,09:10,384.1,14:24,870.214432,0
fuel_3000,47,119,113,09:53,198.3,11:18,506.132225,0
fuel_3000,48,120,124,10:04,349.7,13:50,632.113967,0
fuel_3000,49,121,113,09:53,198.3,11:18,506.155509,0
fuel_3000,50,122,661,19:01,809.9,21:30,676.120454,1
fuel_3000,51,123,661,19:01,809.9,21:30,673.224722,1
fuel_3000,52,124,661,19:01,809.9,21:30,676.123134,1
fuel_3000,53,125,451,15:31,674.4,19:14,674.600208,0
fuel_3000,54,126,451,15:31,674.4,19:14,669.980673,0
fuel_3000,55,127,451,15:31,674.4,19:14,674.550063,0
fuel_3000,56,128,311,13:11,463.5,15:44,671.765736,0
fuel_3000,57,129,311,13:11,463.5,15:44,673.901707,0
fuel_3000,58,130,311,13:11,463.5,15:44,673.903153,0
fuel_3000,59,131,646,18:46,804.9,21:25,686.762248,1
fuel_3000,60,132,280,12:40,613.4,18:13,837.565775,0
