vehicle_type,vehicle_instance,route_id,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,after_hours_return_flag
fuel_1500,14,39,300,13:00,455.5,15:36,752.504862,0
fuel_1500,15,40,481,16:01,656.0,18:56,617.49228,0
fuel_1500,16,41,481,16:01,656.0,18:56,618.819064,0
fuel_1500,17,42,481,16:01,656.0,18:56,617.505903,0
fuel_1500,18,43,481,16:01,656.0,18:56,617.898518,0
fuel_1500,19,44,493,16:13,790.0,21:10,751.745514,1
fuel_1500,20,45,402,14:42,548.7,17:09,641.262564,0
fuel_1500,21,46,402,14:42,548.7,17:09,641.300843,0
fuel_1500,22,47,300,13:00,353.0,13:53,494.721805,0
fuel_1500,23,48,300,13:00,353.0,13:53,494.694116,0
fuel_1500,24,49,300,13:00,353.0,13:53,494.62052,0
fuel_1500,25,50,488,16:08,663.0,19:03,625.194944,0
fuel_1500,26,51,488,16:08,663.0,19:03,618.934745,0
fuel_1500,27,52,488,16:08,663.0,19:03,625.119578,0
fuel_1500,28,53,373,14:13,701.9,19:42,956.890739,0
fuel_1500,29,54,630,18:30,690.9,19:31,517.27453,0
fuel_1500,30,55,454,15:34,692.8,19:33,780.772218,0
fuel_1500,31,56,300,13:00,511.7,16:32,856.150803,0
fuel_1500,32,57,369,14:09,464.5,15:44,566.365265,0
fuel_1500,33,58,369,14:09,464.5,15:44,569.276374,0
fuel_1500,34,59,369,14:09,464.5,15:44,566.357842,0
fuel_1500,35,60,369,14:09,464.5,15:44,566.327903,0
fuel_1500,36,61,369,14:09,464.5,15:44,570.369834,0
fuel_1500,37,62,117,09:57,191.9,11:12,504.525149,0
fuel_1500,38,63,136,10:16,352.5,13:52,727.7057,0
fuel_1500,39,64,473,15:53,660.4,19:00,651.115838,0
fuel_1500,40,65,473,15:53,660.4,19:00,644.740316,0
fuel_1500,41,66,473,15:53,660.4,19:00,644.271092,0
fuel_1500,42,67,473,15:53,660.4,19:00,645.388375,0
fuel_1500,43,68,657,18:57,798.0,21:18,688.14472,1
fuel_1500,44,69,657,18:57,798.0,21:18,688.224343,1
fuel_1500,45,70,657,18:57,798.0,21:18,688.238534,1
fuel_1500,46,71,300,13:00,466.7,15:47,772.776607,0
fuel_1500,47,72,300,13:00,466.7,15:47,772.906204,0
fuel_3000,1,73,365,14:05,826.3,21:46,932.056423,1
fuel_3000,2,74,112,09:52,304.7,13:05,611.032499,0
fuel_3000,3,75,386,14:26,704.2,19:44,827.246499,0
fuel_3000,4,76,488,16:08,650.9,18:51,591.058334,0
fuel_3000,5,77,132,10:12,780.8,21:01,993.621681,1
fuel_3000,6,78,0,08:00,356.7,13:57,959.664373,0
fuel_3000,7,79,471,15:51,680.8,19:21,709.429359,0
fuel_3000,8,80,276,12:36,429.7,15:10,715.576437,0
fuel_3000,9,81,639,18:39,691.6,19:32,492.583441,0
fuel_3000,10,82,320,13:20,477.5,15:58,734.566398,0
fuel_3000,11,83,60,09:00,271.1,12:31,683.59605,0
fuel_3000,12,84,679,19:19,817.3,21:37,686.446759,1
fuel_3000,13,85,413,14:53,675.4,19:15,768.75034,0
fuel_3000,14,86,701,19:41,821.1,21:41,631.341845,1
fuel_3000,15,87,168,10:48,502.1,16:22,797.171179,0
fuel_3000,16,88,300,13:00,518.9,16:39,796.220067,0
fuel_3000,17,89,152,10:32,330.6,13:31,635.308303,0
fuel_3000,18,90,300,13:00,455.5,15:36,751.815732,0
fuel_3000,19,91,159,10:39,320.2,13:20,590.087217,0
fuel_3000,20,92,159,10:39,320.2,13:20,592.005473,0
fuel_3000,21,93,159,10:39,320.2,13:20,592.037026,0
fuel_3000,22,94,159,10:39,320.2,13:20,592.044808,0
fuel_3000,23,95,657,18:57,857.2,22:17,793.524969,1
fuel_3000,24,96,651,18:51,858.9,22:19,815.098057,1
fuel_3000,25,97,459,15:39,669.5,19:10,703.149363,0
fuel_3000,26,98,459,15:39,669.5,19:10,703.149363,0
fuel_3000,27,99,422,15:02,692.5,19:32,802.125629,0
fuel_3000,28,100,110,09:50,641.1,18:41,894.397486,0
fuel_3000,29,101,402,14:42,548.7,17:09,638.652867,0
fuel_3000,30,102,120,10:00,457.7,15:38,862.839302,0
fuel_3000,31,103,102,09:42,357.4,13:57,788.482208,0
fuel_3000,32,104,485,16:05,653.0,18:53,607.644316,0
fuel_3000,33,105,485,16:05,653.0,18:53,607.674147,0
fuel_3000,34,106,485,16:05,653.0,18:53,603.164908,0
fuel_3000,35,107,676,19:16,856.4,22:16,798.329171,1
fuel_3000,36,108,676,19:16,856.4,22:16,798.330964,1
fuel_3000,37,109,630,18:30,690.9,19:31,517.238167,0
fuel_3000,38,110,630,18:30,772.8,20:53,621.060281,0
fuel_3000,39,111,454,15:34,692.8,19:33,780.812245,0
fuel_3000,40,112,454,15:34,692.8,19:33,780.830905,0
fuel_3000,41,113,454,15:34,692.8,19:33,780.792471,0
fuel_3000,42,114,300,13:00,511.7,16:32,856.232441,0
fuel_3000,43,115,108,09:48,450.0,15:30,873.355092,0
fuel_3000,44,116,97,09:37,368.9,14:09,870.254664,0
fuel_3000,45,117,97,09:37,368.9,14:09,870.053077,0
fuel_3000,46,118,117,09:57,191.9,11:12,504.505289,0
fuel_3000,47,119,132,10:12,335.9,13:36,631.134469,0
fuel_3000,48,120,117,09:57,191.9,11:12,504.528315,0
fuel_3000,49,121,672,19:12,805.1,21:25,676.642909,1
fuel_3000,50,122,672,19:12,805.1,21:25,673.72033,1
fuel_3000,51,123,672,19:12,805.1,21:25,676.645613,1
fuel_3000,52,124,467,15:47,664.1,19:04,672.43532,0
fuel_3000,53,125,467,15:47,664.1,19:04,667.913839,0
fuel_3000,54,126,467,15:47,664.1,19:04,672.386239,0
fuel_3000,55,127,322,13:22,447.5,15:28,672.508247,0
fuel_3000,56,128,322,13:22,447.5,15:28,674.663974,0
fuel_3000,57,129,322,13:22,447.5,15:28,674.665433,0
fuel_3000,58,130,657,18:57,798.0,21:18,687.042962,1
fuel_3000,59,131,305,13:05,544.8,17:05,831.663322,0
fuel_3000,60,132,300,13:00,464.6,15:45,752.131228,0
