route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,candidate_family,pool_pass,roles,selected_in_pass1,selected_in_pass2,selected_in_pass3,selected_in_final
"ev_1250|3,50",ev_1250,"3,50",2,529.446325,1198.054166,2,668.607841,0,0,0,0,0,0,0,58.0,679.624053,flex_small,base,flex_small,0,0,0,0
"ev_1250|3,165",ev_1250,"3,165",2,505.664682,1386.5372,2,880.872518,0,0,0,0,0,0,0,58.0,892.970805,flex_small,base,flex_small,0,0,0,0
ev_1250|7,ev_1250,7,1,459.501922,631.237628,1,171.735707,1,0,0,0,0,0,0,0.0,171.735707,support,base,singleton,0,0,0,0
ev_1250|8,ev_1250,8,1,459.963921,684.398566,1,224.434645,1,0,0,0,0,0,0,0.0,224.434645,support,base,singleton,0,0,0,0
"ev_1250|8,14",ev_1250,"8,14",2,458.542494,1295.972936,2,837.430442,0,0,0,0,0,0,0,0.0,835.476898,flex_small,base,flex_small,0,0,0,0
"ev_1250|8,19",ev_1250,"8,19",2,504.674978,1170.459025,2,665.784047,0,0,0,0,0,0,0,76.0,681.701503,flex_small,base,flex_small,0,0,0,0
"ev_1250|8,39",ev_1250,"8,39",2,469.980159,1170.459025,2,700.478866,0,0,0,0,0,0,0,35.0,707.063674,flex_small,base,flex_small,0,0,0,0
"ev_1250|8,41",ev_1250,"8,41",2,463.835033,1497.363075,2,1033.528041,0,0,0,0,0,0,0,37.0,1039.473558,flex_small,base,flex_small,0,0,0,0
"ev_1250|8,49",ev_1250,"8,49",2,520.746679,1237.213045,2,716.466366,0,0,0,0,0,0,0,0.0,714.978708,flex_small,base,flex_small,0,0,0,0
"ev_1250|8,69",ev_1250,"8,69",2,589.957996,1613.742024,2,1023.784028,0,0,0,0,0,0,0,0.0,1023.106796,flex_small,base,flex_small,0,0,0,0
ev_1250|9,ev_1250,9,1,566.926667,618.603497,1,51.676829,1,0,0,0,0,0,0,0.0,51.676829,support,base,singleton,0,0,0,0
"ev_1250|9,67",ev_1250,"9,67",2,586.992773,1370.639214,2,783.646442,0,0,0,0,0,0,0,61.0,793.943204,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0
ev_1250|12,ev_1250,12,1,505.773685,910.803981,1,405.030296,1,0,0,0,0,0,0,0.0,405.030296,support,base,singleton,0,0,0,0
"ev_1250|12,9",ev_1250,"12,9",2,563.297932,1529.407478,2,966.109545,0,0,0,0,0,0,0,0.0,963.438514,flex_small,base,flex_small,0,0,0,0
"ev_1250|12,13",ev_1250,"12,13",2,551.410853,1603.88,2,1052.469147,0,0,0,0,0,0,0,0.0,1046.224675,flex_small,base,cluster_flex_small,0,0,0,0
"ev_1250|12,44",ev_1250,"12,44",2,496.877807,1603.88,2,1107.002192,0,0,0,0,0,0,0,32.0,1114.44387,flex_small,base,flex_small,0,0,0,0
ev_1250|13,ev_1250,13,1,475.316226,693.076019,1,217.759793,1,0,0,0,0,0,0,0.0,217.759793,support,base,singleton,0,0,0,0
ev_1250|14,ev_1250,14,1,423.236033,611.57437,1,188.338337,1,0,0,0,0,0,0,0.0,188.338337,support,base,singleton,0,0,0,0
"ev_1250|14,7",ev_1250,"14,7",2,460.092791,1242.811999,2,782.719208,0,0,0,0,0,0,0,52.0,793.719501,flex_small,base,flex_small,0,0,0,0
ev_1250|15,ev_1250,15,1,527.532439,905.373269,1,377.84083,1,0,0,0,0,0,0,0.0,377.84083,support,base,singleton,0,0,0,0
"ev_1250|15,44",ev_1250,"15,44",2,550.059673,1598.449288,2,1048.389615,0,0,0,0,0,0,0,0.0,1047.376983,flex_small,base,flex_small,0,0,0,0
"ev_1250|15,46",ev_1250,"15,46",2,532.395272,1598.449288,2,1066.054016,0,0,0,0,0,0,0,66.0,1081.381936,flex_small,base,flex_small,0,0,0,0
ev_1250|16,ev_1250,16,1,482.566413,762.620389,1,280.053976,1,0,0,0,0,0,0,0.0,280.053976,support,base,singleton,0,0,0,0
"ev_1250|16,40",ev_1250,"16,40",2,526.822401,1358.994267,2,832.171867,0,0,0,0,0,0,0,53.0,842.855963,flex_small,base,flex_small,0,0,0,0
"ev_1250|16,93",ev_1250,"16,93",2,556.584275,1544.077874,2,987.493599,0,0,0,0,0,0,0,59.0,999.200856,flex_small,base,flex_small,0,0,0,0
ev_1250|17,ev_1250,17,1,468.513858,621.105615,1,152.591757,1,0,0,0,0,0,0,0.0,152.591757,support,base,singleton,0,0,0,0
ev_1250|19,ev_1250,19,1,487.537605,486.06046,1,-1.477145,1,0,0,0,0,0,0,0.0,-1.477145,support,base,singleton,0,0,0,0
"ev_1250|19,16",ev_1250,"19,16",2,582.166517,1248.680848,2,666.514331,0,0,0,0,0,0,0,0.0,660.359523,flex_small,base,cluster_flex_small,0,0,0,0
"ev_1250|19,38",ev_1250,"19,38",2,524.273569,1204.376997,2,680.103427,0,0,0,0,0,0,0,52.0,689.168677,flex_small,base,flex_small,0,0,0,0
"ev_1250|19,39",ev_1250,"19,39",2,486.06046,486.06046,1,0.0,0,0,0,0,0,0,0,37.0,7.341147,flex_small,base,"current,flex_small,seed",1,1,0,1
"ev_1250|19,41",ev_1250,"19,41",2,513.894014,1299.024969,2,785.130954,0,0,0,0,0,0,0,39.0,790.191447,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0
ev_1250|33,ev_1250,33,1,472.477881,769.026308,1,296.548427,1,0,0,0,0,0,0,0.0,296.548427,support,base,singleton,0,0,0,0
ev_1250|36,ev_1250,36,1,413.610515,447.743033,1,34.132518,1,0,0,0,0,0,0,0.0,34.132518,support,base,singleton,0,0,0,0
"ev_1250|36,43",ev_1250,"36,43",2,592.744047,1321.40642,2,728.662373,0,0,0,0,0,0,0,53.0,731.740363,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0
"ev_1250|36,49",ev_1250,"36,49",2,510.764593,1000.557512,2,489.792919,0,0,0,0,0,0,0,55.0,496.918349,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0
ev_1250|38,ev_1250,38,1,449.615786,718.316537,1,268.700751,1,0,0,0,0,0,0,0.0,268.700751,support,base,singleton,0,0,0,0
"ev_1250|38,7",ev_1250,"38,7",2,474.675262,1349.554165,2,874.878903,0,0,0,0,0,0,0,0.0,872.69909,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,8",ev_1250,"38,8",2,463.994221,1402.715102,2,938.720881,0,0,0,0,0,0,0,50.0,950.236905,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,8,39",ev_1250,"38,8,39",3,473.607169,1888.775562,3,1415.168393,0,0,0,0,0,0,0,47.0,1424.550552,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,39",ev_1250,"38,39",2,479.026932,1204.376997,2,725.350065,0,0,0,0,0,0,0,56.0,735.395708,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,39,49",ev_1250,"38,39,49",3,533.089444,1757.191476,3,1224.102032,0,0,0,0,0,0,0,18.666667,1225.995464,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,41",ev_1250,"38,41",2,464.386057,1531.281046,2,1066.894989,0,0,0,0,0,0,0,58.0,1077.458615,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,41,39",ev_1250,"38,41,39",3,610.536018,2017.341505,3,1406.805487,0,0,0,0,0,0,0,62.333333,1418.326159,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,41,49",ev_1250,"38,41,49",3,527.92863,2084.095525,3,1556.166895,0,0,0,0,0,0,0,19.333333,1558.204236,flex_small,base,flex_small,0,0,0,0
"ev_1250|38,49",ev_1250,"38,49",2,515.352868,1271.131016,2,755.778148,0,0,0,0,0,0,0,0.0,755.472082,flex_small,base,flex_small,0,0,0,0
ev_1250|39,ev_1250,39,1,439.511314,486.06046,1,46.549145,1,0,0,0,0,0,0,0.0,46.549145,support,base,singleton,0,0,0,0
"ev_1250|39,14",ev_1250,"39,14",2,440.204259,1097.63483,2,657.430571,0,0,0,0,0,0,0,3.0,657.333475,flex_small,base,flex_small,0,0,0,0
"ev_1250|39,16",ev_1250,"39,16",2,550.464448,1248.680848,2,698.216401,0,0,0,0,0,0,0,49.0,704.813214,flex_small,base,cluster_flex_small,0,0,0,0
ev_1250|40,ev_1250,40,1,528.747285,596.373879,1,67.626593,1,0,0,0,0,0,0,0.0,67.626593,support,base,singleton,0,0,0,0
"ev_1250|40,14",ev_1250,"40,14",2,548.771505,1207.948249,2,659.176744,0,0,0,0,0,0,0,70.0,671.805189,flex_small,base,flex_small,0,0,0,0
"ev_1250|40,15",ev_1250,"40,15",2,539.099571,1501.747148,2,962.647576,0,0,0,0,0,0,0,0.0,961.934417,flex_small,base,flex_small,0,0,0,0
"ev_1250|40,15,46",ev_1250,"40,15,46",3,544.165786,2194.823166,3,1650.65738,0,0,0,0,0,0,0,22.0,1655.084059,flex_small,base,flex_small,0,0,0,0
"ev_1250|40,44",ev_1250,"40,44",2,580.88013,1289.449897,2,708.569767,0,0,0,0,0,0,0,0.0,708.073222,flex_small,base,flex_small,0,0,0,0
"ev_1250|40,46",ev_1250,"40,46",2,532.088728,1289.449897,2,757.361169,0,0,0,0,0,0,0,0.0,756.026447,flex_small,base,flex_small,0,0,0,0
"ev_1250|40,46,44",ev_1250,"40,46,44",3,581.934402,1289.449897,2,707.515496,0,0,0,0,0,0,0,0.0,706.578097,flex_small,base,flex_small,0,0,0,0
ev_1250|41,ev_1250,41,1,420.346549,812.964509,1,392.61796,1,0,0,0,0,0,0,0.0,392.61796,support,base,singleton,0,0,0,0
"ev_1250|41,36",ev_1250,"41,36",2,449.635954,1260.707542,2,811.071588,0,0,0,0,0,0,0,0.0,810.014046,flex_small,base,flex_small,0,0,0,0
"ev_1250|41,39",ev_1250,"41,39",2,479.748367,1299.024969,2,819.276601,0,0,0,0,0,0,0,73.0,833.229348,flex_small,base,flex_small,0,0,0,0
ev_1250|42,ev_1250,42,1,514.129212,955.607302,1,441.478091,1,0,0,0,0,0,0,0.0,441.478091,support,base,singleton,0,0,0,0
"ev_1250|42,9",ev_1250,"42,9",2,566.069933,1574.210799,2,1008.140866,0,0,0,0,0,0,0,0.0,1007.446472,flex_small,base,flex_small,0,0,0,0
"ev_1250|42,9,50",ev_1250,"42,9,50",3,571.143053,2194.560454,3,1623.417401,0,0,0,0,0,0,0,23.333333,1627.120546,flex_small,base,flex_small,0,0,0,0
"ev_1250|42,9,165",ev_1250,"42,9,165",3,558.791782,2383.043488,3,1824.251706,0,0,0,0,0,0,0,23.0,1828.325663,flex_small,base,flex_small,0,0,0,0
ev_1250|43,ev_1250,43,1,494.462579,873.663387,1,379.200809,1,0,0,0,0,0,0,0.0,379.200809,support,base,singleton,0,0,0,0
ev_1250|44,ev_1250,44,1,478.633839,693.076019,1,214.44218,1,0,0,0,0,0,0,0.0,214.44218,support,base,singleton,0,0,0,0
ev_1250|46,ev_1250,46,1,512.175922,693.076019,1,180.900097,1,0,0,0,0,0,0,0.0,180.900097,support,base,singleton,0,0,0,0
ev_1250|47,ev_1250,47,1,468.084004,796.485757,1,328.401753,1,0,0,0,0,0,0,0.0,328.401753,support,base,singleton,0,0,0,0
"ev_1250|47,46",ev_1250,"47,46",2,506.773758,1489.561776,2,982.788018,0,0,0,0,0,0,0,65.0,996.643773,flex_small,base,flex_small,0,0,0,0
"ev_1250|47,67",ev_1250,"47,67",2,588.10382,1548.521475,2,960.417654,0,0,0,0,0,0,0,0.0,959.572038,flex_small,base,flex_small,0,0,0,0
"ev_1250|47,174",ev_1250,"47,174",2,501.244907,1349.300236,2,848.055329,0,0,0,0,0,0,0,0.0,846.638403,flex_small,base,flex_small,0,0,0,0
ev_1250|48,ev_1250,48,1,542.378682,552.814479,1,10.435797,1,0,0,0,0,0,0,0.0,10.435797,support,base,singleton,0,0,0,0
"ev_1250|48,12",ev_1250,"48,12",2,528.667881,1463.61846,2,934.95058,0,0,0,0,0,0,0,0.0,934.525306,flex_small,base,flex_small,0,0,0,0
"ev_1250|48,12,44",ev_1250,"48,12,44",3,523.700388,2156.694479,3,1632.994091,0,0,0,0,0,0,0,10.666667,1635.176443,flex_small,base,flex_small,0,0,0,0
"ev_1250|48,44",ev_1250,"48,44",2,528.865539,1245.890498,2,717.024959,0,0,0,0,0,0,0,0.0,716.555613,flex_small,base,flex_small,0,0,0,0
ev_1250|49,ev_1250,49,1,483.797452,552.814479,1,69.017028,1,0,0,0,0,0,0,0.0,69.017028,support,base,singleton,0,0,0,0
"ev_1250|49,1",ev_1250,"49,1",2,499.334003,1482.157938,2,982.823935,0,0,0,0,0,0,0,38.0,991.124603,flex_small,base,flex_small,0,0,0,0
"ev_1250|49,1,61",ev_1250,"49,1,61",3,579.827369,2275.125156,3,1695.297787,0,0,0,0,0,0,0,12.666667,1697.128629,flex_small,base,flex_small,0,0,0,0
"ev_1250|49,43",ev_1250,"49,43",2,527.248893,1426.477867,2,899.228973,0,0,0,0,0,0,0,79.0,913.596433,flex_small,base,flex_small,0,0,0,0
"ev_1250|49,48,174",ev_1250,"49,48,174",3,552.814479,552.814479,1,0.0,0,0,0,0,0,0,0,53.666667,10.25249,seed_current,base,"current,seed",1,1,0,1
"ev_1250|49,69",ev_1250,"49,69",2,513.796445,1482.157938,2,968.361493,0,0,0,0,0,0,0,0.0,967.958314,flex_small,base,flex_small,0,0,0,0
ev_1250|50,ev_1250,50,1,543.232616,620.349655,1,77.117039,1,0,0,0,0,0,0,0.0,77.117039,support,base,singleton,0,0,0,0
"ev_1250|50,9",ev_1250,"50,9",2,572.02469,1238.953152,2,666.928462,0,0,0,0,0,0,0,70.0,681.96225,flex_small,base,flex_small,0,0,0,0
ev_1250|61,ev_1250,61,1,473.564502,792.967218,1,319.402716,1,0,0,0,0,0,0,0.0,319.402716,support,base,singleton,0,0,0,0
ev_1250|62,ev_1250,62,1,476.67185,476.67185,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|67,ev_1250,67,1,488.911729,752.035718,1,263.123989,1,0,0,0,0,0,0,0.0,263.123989,support,base,singleton,0,0,0,0
"ev_1250|67,50",ev_1250,"67,50",2,590.30384,1372.385373,2,782.081533,0,0,0,0,0,0,0,68.0,792.906191,flex_small,base,cluster_flex_small,0,0,0,0
"ev_1250|67,165",ev_1250,"67,165",2,553.554333,1560.868407,2,1007.314074,0,0,0,0,0,0,0,68.0,1019.435494,flex_small,base,"cluster_flex_small,flex_small",0,0,0,0
ev_1250|68,ev_1250,68,1,495.67368,495.67368,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|69,ev_1250,69,1,477.785428,929.343459,1,451.55803,1,0,0,0,0,0,0,0.0,451.55803,support,base,singleton,0,0,0,0
"ev_1250|69,0",ev_1250,"69,0",2,478.45842,1757.979545,2,1279.521125,0,0,0,0,0,0,0,0.0,1278.009805,flex_small,base,flex_small,0,0,0,0
"ev_1250|69,17",ev_1250,"69,17",2,490.854789,1550.449074,2,1059.594285,0,0,0,0,0,0,0,0.0,1059.077671,flex_small,base,flex_small,0,0,0,0
ev_1250|74,ev_1250,74,1,551.849174,551.849174,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|78,ev_1250,78,1,497.879508,497.879508,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|81,ev_1250,81,1,460.449519,617.970222,1,157.520703,1,0,0,0,0,0,0,0.0,157.520703,support,base,singleton,0,0,0,0
ev_1250|83,ev_1250,83,1,460.453509,617.983973,1,157.530463,1,0,0,0,0,0,0,0.0,157.530463,support,base,singleton,0,0,0,0
ev_1250|85,ev_1250,85,1,468.786419,752.035718,1,283.249298,1,0,0,0,0,0,0,0.0,283.249298,support,base,singleton,0,0,0,0
"ev_1250|85,9",ev_1250,"85,9",2,569.787078,1370.639214,2,800.852136,0,0,0,0,0,0,0,0.0,793.572131,flex_small,base,cluster_flex_small,0,0,0,0
"ev_1250|85,17",ev_1250,"85,17",2,481.465239,1373.141333,2,891.676093,0,0,0,0,0,0,0,0.0,890.647573,flex_small,base,flex_small,0,0,0,0
"ev_1250|85,50",ev_1250,"85,50",2,571.971626,1372.385373,2,800.413747,0,0,0,0,0,0,0,0.0,791.08676,flex_small,base,cluster_flex_small,0,0,0,0
ev_1250|86,ev_1250,86,1,472.578802,472.578802,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|87,ev_1250,87,1,472.578177,472.578177,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|88,ev_1250,88,1,472.577601,472.577601,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|92,ev_1250,92,1,501.923836,555.331338,1,53.407503,1,0,0,0,0,0,0,0.0,53.407503,support,base,singleton,0,0,0,0
ev_1250|93,ev_1250,93,1,491.485156,781.457485,1,289.972329,1,0,0,0,0,0,0,0.0,289.972329,support,base,singleton,0,0,0,0
"ev_1250|93,15",ev_1250,"93,15",2,520.568398,1686.830754,2,1166.262357,0,0,0,0,0,0,0,0.0,1165.568417,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,15,46",ev_1250,"93,15,46",3,525.101428,2379.906773,3,1854.805346,0,0,0,0,0,0,0,22.0,1859.291724,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,40",ev_1250,"93,40",2,514.225857,1377.831364,2,863.605507,0,0,0,0,0,0,0,53.0,876.671687,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,40,15",ev_1250,"93,40,15",3,522.333017,2283.204633,3,1760.871616,0,0,0,0,0,0,0,17.666667,1764.757976,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,40,44",ev_1250,"93,40,44",3,566.083048,2070.907383,3,1504.824335,0,0,0,0,0,0,0,17.666667,1508.712191,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,40,46",ev_1250,"93,40,46",3,517.068942,2070.907383,3,1553.83844,0,0,0,0,0,0,0,17.666667,1557.357311,flex_small,base,flex_small,0,0,0,0
"ev_1250|93,46",ev_1250,"93,46",2,512.561234,1474.533504,2,961.97227,0,0,0,0,0,0,0,0.0,960.797424,flex_small,base,flex_small,0,0,0,0
ev_1250|104,ev_1250,104,1,462.52701,625.419278,1,162.892268,1,0,0,0,0,0,0,0.0,162.892268,support,base,singleton,0,0,0,0
ev_1250|105,ev_1250,105,1,460.719986,619.112195,1,158.392208,1,0,0,0,0,0,0,0.0,158.392208,support,base,singleton,0,0,0,0
ev_1250|106,ev_1250,106,1,462.505256,625.343348,1,162.838092,1,0,0,0,0,0,0,0.0,162.838092,support,base,singleton,0,0,0,0
ev_1250|107,ev_1250,107,1,539.37169,539.37169,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|128,ev_1250,128,1,446.944029,566.286834,1,119.342805,1,0,0,0,0,0,0,0.0,119.342805,support,base,singleton,0,0,0,0
ev_1250|130,ev_1250,130,1,446.94184,566.279467,1,119.337627,1,0,0,0,0,0,0,0.0,119.337627,support,base,singleton,0,0,0,0
ev_1250|131,ev_1250,131,1,446.933013,566.249755,1,119.316742,1,0,0,0,0,0,0,0.0,119.316742,support,base,singleton,0,0,0,0
ev_1250|140,ev_1250,140,1,489.134888,788.48279,1,299.347902,1,0,0,0,0,0,0,0.0,299.347902,support,base,singleton,0,0,0,0
ev_1250|141,ev_1250,141,1,489.152301,489.152301,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|154,ev_1250,154,1,468.025075,468.025075,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|156,ev_1250,156,1,468.018465,644.843545,1,176.82508,1,0,0,0,0,0,0,0.0,176.82508,support,base,singleton,0,0,0,0
ev_1250|164,ev_1250,164,1,516.621638,516.621638,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|165,ev_1250,165,1,505.534971,808.832689,1,303.297718,1,0,0,0,0,0,0,0.0,303.297718,support,base,singleton,0,0,0,0
"ev_1250|165,9",ev_1250,"165,9",2,556.253971,1427.436186,2,871.182215,0,0,0,0,0,0,0,69.0,885.947795,flex_small,base,flex_small,0,0,0,0
"ev_1250|165,9,50",ev_1250,"165,9,50",3,583.169454,2047.785841,3,1464.616387,0,0,0,0,0,0,0,73.666667,1480.198007,flex_small,base,flex_small,0,0,0,0
"ev_1250|165,50",ev_1250,"165,50",2,551.805659,1429.182344,2,877.376685,0,0,0,0,0,0,0,82.0,894.322178,flex_small,base,flex_small,0,0,0,0
ev_1250|167,ev_1250,167,1,503.502006,832.20398,1,328.701974,1,0,0,0,0,0,0,0.0,328.701974,support,base,singleton,0,0,0,0
"ev_1250|167,43",ev_1250,"167,43",2,516.011442,1705.867368,2,1189.855926,0,0,0,0,0,0,0,27.0,1194.760425,flex_small,base,flex_small,0,0,0,0
"ev_1250|167,165",ev_1250,"167,165",2,607.151524,1641.03667,2,1033.885146,0,0,0,0,0,0,0,0.0,1033.322958,flex_small,base,flex_small,0,0,0,0
ev_1250|168,ev_1250,168,1,513.543556,513.543556,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|169,ev_1250,169,1,513.540153,513.540153,1,0.0,1,0,0,0,0,0,0,0.0,0.0,seed_current,base,"current,seed,singleton",1,1,0,1
ev_1250|174,ev_1250,174,1,503.836457,552.814479,1,48.978023,1,0,0,0,0,0,0,0.0,48.978023,support,base,singleton,0,0,0,0
"ev_1250|174,48",ev_1250,"174,48",2,551.346865,552.814479,1,1.467615,0,0,0,0,0,0,0,69.0,15.619131,flex_small,base,flex_small,0,0,0,0
ev_3000|0,ev_3000,0,1,451.103262,828.636086,1,377.532824,1,1,1,0,0,1,1,0.0,377.532824,support,base,singleton,0,0,0,0
"ev_3000|0,2",ev_3000,"0,2",2,466.489282,1425.502844,2,959.013563,0,1,1,0,1,0,0,0.0,957.482769,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,13",ev_3000,"0,13",2,532.89371,1521.712105,2,988.818395,0,1,1,0,1,0,0,56.0,996.638011,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,17",ev_3000,"0,17",2,472.169856,1449.741701,2,977.571844,0,1,1,0,1,0,0,0.0,975.733401,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,21",ev_3000,"0,21",2,498.476281,1538.337592,2,1039.861311,0,1,1,1,0,0,0,56.0,1050.589694,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|0,23",ev_3000,"0,23",2,471.3137,1320.517339,2,849.203639,0,1,1,1,0,0,0,0.0,846.22909,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|0,31",ev_3000,"0,31",2,502.624263,1757.979545,2,1255.355281,0,1,1,1,0,0,0,0.0,1253.596433,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|0,61",ev_3000,"0,61",2,476.402024,1621.603304,2,1145.20128,0,1,1,0,1,0,0,0.0,1143.899749,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,62",ev_3000,"0,62",2,477.766493,1305.307936,2,827.541443,0,1,1,0,1,0,0,0.0,826.239912,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,63",ev_3000,"0,63",2,479.21474,1647.836707,2,1168.621968,0,1,1,1,0,0,0,0.0,1167.320437,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|0,64",ev_3000,"0,64",2,505.827161,1521.712105,2,1015.884943,0,1,1,1,0,0,0,56.0,1027.061828,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|0,65",ev_3000,"0,65",2,503.939359,1448.985741,2,945.046382,0,1,1,0,1,0,0,56.0,956.223267,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,121",ev_3000,"0,121",2,512.560127,1609.844726,2,1097.284599,0,1,1,0,1,0,0,54.0,1106.274498,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|0,124",ev_3000,"0,124",2,513.879968,1628.773614,2,1114.893646,0,1,1,1,0,0,0,54.0,1123.883545,piggyback_big,base,piggyback_big,0,0,0,0
ev_3000|1,ev_3000,1,1,493.434318,929.343459,1,435.909141,1,1,1,0,0,1,1,0.0,435.909141,support,base,singleton,0,0,0,0
"ev_3000|1,3",ev_3000,"1,3",2,557.302285,1507.04797,2,949.745685,0,1,1,0,1,0,0,0.0,948.638501,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|1,6",ev_3000,"1,6",2,488.299516,1757.979545,2,1269.680028,0,1,1,1,0,0,0,26.0,1275.096802,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|1,31",ev_3000,"1,31",2,591.994753,929.343459,1,337.348706,0,1,1,1,0,0,0,0.0,336.568133,piggyback_big,base,piggyback_big,0,0,0,0
"ev_3000|1,48",ev_3000,"1,48",2,532.809987,1482.157938,2,949.347951,0,1,1,0,1,0,0,48.0,959.188529,promotion_like_big,base,promotion,0,0,0,0
"ev_3000|1,61",ev_3000,"1,61",2,565.545835,1722.310677,2,1156.764842,0,1,1,0,1,0,0,0.0,1156.200263,promotion_like_big,base,promotion,0,0,0,0
