vehicle_type,vehicle_instance,route_id,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,after_hours_return_flag
fuel_1500,38,63,205.0,11:25,426.8310605217703,15:07,727.191064,0
fuel_1500,39,64,466.0,15:46,664.6570754705463,19:05,651.756301,0
fuel_1500,40,65,467.0,15:47,665.1224583487492,19:05,644.866329,0
fuel_1500,41,66,467.0,15:47,665.1224583487492,19:05,645.317848,0
fuel_1500,42,67,467.0,15:47,665.1224583487492,19:05,644.843545,0
fuel_1500,43,68,467.0,15:47,665.1224583487492,19:05,645.972921,0
fuel_1500,44,69,652.0,18:52,801.4226294007094,21:21,687.48747,1
fuel_1500,45,70,652.0,18:52,801.4226294007094,21:21,687.566489,1
fuel_1500,46,71,652.0,18:52,801.4226294007094,21:21,687.580572,1
fuel_1500,47,72,292.0,12:52,484.74308680649847,16:05,772.327482,0
fuel_1500,48,73,292.0,12:52,484.74308680649847,16:05,772.456522,0
fuel_3000,1,74,664.0,19:04,859.2299297291374,22:19,758.445976,1
fuel_3000,2,75,490.0,16:10,801.6413803100586,21:22,808.832689,1
fuel_3000,3,76,0.0,08:00,364.7877589815888,14:05,939.904429,0
fuel_3000,4,77,463.0,15:43,686.4466369971633,19:26,709.701507,0
fuel_3000,5,78,245.0,12:05,438.4249784478452,15:18,716.434814,0
fuel_3000,6,79,638.0,18:38,693.8704605102539,19:34,491.881253,0
fuel_3000,7,80,313.0,13:13,613.9146827517543,18:14,817.64655,0
fuel_3000,8,81,68.0,09:08,308.1504760744283,13:08,684.398566,0
fuel_3000,9,82,665.0,19:05,809.9637867514393,21:30,685.781197,1
fuel_3000,10,83,441.0,15:21,681.7341283129063,19:22,725.718058,0
fuel_3000,11,84,630.0,18:30,751.4440680044354,20:31,630.829847,0
fuel_3000,12,85,393.0,14:33,848.4886989593506,22:08,1043.109535,1
fuel_3000,13,86,385.0,14:25,801.6413803100586,21:22,978.962876,1
fuel_3000,14,87,83.0,09:23,341.0275169238448,13:41,718.316537,0
fuel_3000,15,88,164.0,10:44,512.6205825805664,16:33,833.316017,0
fuel_3000,16,89,68.0,09:08,467.4966506685979,15:47,1062.148712,0
fuel_3000,17,90,102.0,09:42,794.9063110351562,21:15,1136.221222,1
fuel_3000,18,91,300.0,13:00,544.7468584186572,17:05,796.485757,0
fuel_3000,19,92,422.0,15:02,788.4750823364593,21:08,933.552488,1
fuel_3000,20,93,451.0,15:31,674.7816627032589,19:15,703.901628,0
fuel_3000,21,94,451.0,15:31,674.7816627032589,19:15,703.901628,0
fuel_3000,22,95,412.0,14:52,794.9063110351562,21:15,876.923088,1
fuel_3000,23,96,414.0,14:54,698.998161315918,19:39,800.137528,0
fuel_3000,24,97,314.0,13:14,728.4556121826172,20:08,999.774264,0
fuel_3000,25,98,314.0,13:14,728.4556121826172,20:08,1005.07078,0
fuel_3000,26,99,89.0,09:29,350.27318974362674,13:50,762.620389,0
fuel_3000,27,100,104.0,09:44,649.8963165283203,18:50,895.82063,0
fuel_3000,28,101,96.0,09:36,370.5581932067871,14:11,788.48279,0
fuel_3000,29,102,479.0,15:59,656.3509985590354,18:56,608.170259,0
fuel_3000,30,103,479.0,15:59,656.3509985590354,18:56,608.200366,0
fuel_3000,31,104,479.0,15:59,656.3509985590354,18:56,603.649287,0
fuel_3000,32,105,650.0,18:50,837.3589345658547,21:57,797.494791,1
fuel_3000,33,106,650.0,18:50,837.3589345658547,21:57,797.49657,1
fuel_3000,34,107,511.0,16:31,849.8920084904967,22:10,874.851359,1
fuel_3000,35,108,627.0,18:27,694.4165420532227,19:34,516.616718,0
fuel_3000,36,109,627.0,18:27,783.2209663391113,21:03,621.105615,1
fuel_3000,37,110,444.0,15:24,699.4538283804432,19:39,781.248963,0
fuel_3000,38,111,444.0,15:24,699.4538283804432,19:39,781.267761,0
fuel_3000,39,112,444.0,15:24,699.4538283804432,19:39,781.229042,0
fuel_3000,40,113,300.0,13:00,536.5036353409523,16:57,855.687482,0
fuel_3000,41,114,100.0,09:40,460.8268432617188,15:41,873.663387,0
fuel_3000,42,115,88.0,09:28,376.49303528037854,14:16,869.645218,0
fuel_3000,43,116,88.0,09:28,376.49303528037854,14:16,869.443137,0
fuel_3000,44,117,115.0,09:55,194.47432327270508,11:14,505.221936,0
fuel_3000,45,118,115.0,09:55,194.47432327270508,11:14,501.811961,0
fuel_3000,46,119,115.0,09:55,194.47432327270508,11:14,505.245075,0
fuel_3000,47,120,205.0,11:25,426.8310605217703,15:07,710.692917,0
fuel_3000,48,121,667.0,19:07,807.4550288292812,21:27,675.889543,1
fuel_3000,49,122,667.0,19:07,807.4550288292812,21:27,672.989158,1
fuel_3000,50,123,667.0,19:07,807.4550288292812,21:27,675.892228,1
fuel_3000,51,124,460.0,15:40,668.7786216121167,19:09,673.092042,0
fuel_3000,52,125,460.0,15:40,668.7786216121167,19:09,668.527068,0
fuel_3000,53,126,460.0,15:40,668.7786216121167,19:09,673.042489,0
fuel_3000,54,127,317.0,13:17,454.6607205211767,15:35,671.306798,0
fuel_3000,55,128,317.0,13:17,454.6607205211767,15:35,673.446174,0
fuel_3000,56,129,317.0,13:17,454.6607205211767,15:35,673.447623,0
fuel_3000,57,130,652.0,18:52,801.4226294007094,21:21,686.394068,1
fuel_3000,58,131,52.0,08:52,434.81559772323817,15:15,1086.190183,0
fuel_3000,59,132,292.0,12:52,478.94021314312704,15:59,751.245928,0
fuel_3000,60,133,374.0,14:14,711.7005386352539,19:52,899.629821,0
