route_id,vehicle_type,power_type,vehicle_instance,unit_sequence,customer_sequence,unit_type_sequence,departure_min,departure_hhmm,return_min,return_hhmm,route_cost,startup_cost,energy_cost,carbon_cost,waiting_cost,late_cost,total_wait_min,total_late_min,fuel_l,electricity_kwh,reference_fuel_l,reference_electricity_kwh,route_distance_km,after_hours_travel_km,after_hours_service_count,after_hours_return_flag,late_positive_stop_count,max_late_min,load_used_kg,load_used_m3,weight_utilization,volume_utilization
16,ev_3000,ev,1,"13,64",0->29->27->0,normal->mandatory_split,469,15:49,841.3,22:01,621.529468,400.0,144.478928,28.688758,0.347809,48.013973,1.043427,57.616768,0.0,88.096907,66.741986,88.096907,224.172138,56.484087,0,1,1,57.616768,2672.9149,6.37755,0.890972,0.42517
17,ev_3000,ev,2,"18,92",0->35->46->0,normal->mandatory_split,0,08:00,355.6,13:56,548.533992,400.0,119.616084,23.751816,0.0,5.166092,0.0,6.19931,0.0,72.936637,55.615997,72.936637,177.546052,0.0,0,0,1,6.19931,2936.1485,8.35913,0.978716,0.557275
18,ev_3000,ev,3,"37,166",0->84->71->0,normal->mandatory_split,390,14:30,798.7,21:19,568.694071,400.0,127.56908,25.331019,15.793971,0.0,47.381914,0.0,0.0,77.786025,59.322246,77.786025,191.644542,17.208391,0,1,0,0.0,2975.7619,7.94462,0.991921,0.529641
19,ev_3000,ev,4,"38,77",0->85->42->0,normal->mandatory_split,97,09:37,350.4,13:50,493.575438,400.0,78.072759,15.502679,0.0,0.0,0.0,0.0,0.0,47.605341,36.261953,47.605341,121.804951,0.0,0,0,0,0.0,2905.8613,6.88345,0.96862,0.458897
20,ev_3000,ev,5,"40,162",0->87->70->0,normal->mandatory_split,72,09:12,451.3,15:31,593.458909,400.0,146.742627,29.138254,0.253441,17.324588,0.760323,20.789505,0.0,89.477211,67.854387,89.477211,227.88348,0.0,0,0,1,20.789505,2874.2584,9.20018,0.958086,0.613345
21,ev_3000,ev,6,"65,117",0->27->54->0,mandatory_split->mandatory_split,428,15:08,782.7,21:03,545.164118,400.0,121.114722,24.049396,0.0,0.0,0.0,0.0,0.0,73.85044,56.391022,73.85044,188.781202,2.479702,0,1,0,0.0,2934.3253,6.68654,0.978108,0.445769
22,ev_3000,ev,7,"75,119",0->39->54->0,mandatory_split->mandatory_split,319,13:19,720.7,20:01,592.433717,400.0,130.655537,25.943888,35.834292,0.0,107.502877,0.0,0.0,79.668011,59.82717,79.668011,201.353383,0.0,0,0,0,0.0,2800.7752,6.30797,0.933592,0.420531
23,ev_3000,ev,8,"76,115",0->39->54->0,mandatory_split->mandatory_split,319,13:19,720.7,20:01,593.754267,400.0,131.757311,26.162664,35.834292,0.0,107.502877,0.0,0.0,80.339824,60.328888,80.339824,201.353383,0.0,0,0,0,0.0,2975.6813,8.17269,0.991894,0.544846
24,ev_3000,ev,9,"110,118",0->52->54->0,mandatory_split->mandatory_split,386,14:26,740.4,20:20,557.090293,400.0,131.065083,26.02521,0.0,0.0,0.0,0.0,0.0,79.917733,60.690163,79.917733,203.60775,0.0,0,0,0,0.0,2780.0489,8.48199,0.926683,0.565466
25,ev_3000,ev,10,163,0->70->0,mandatory_split,60,09:00,418.5,14:58,588.257046,400.0,157.068428,31.188618,0.0,0.0,0.0,0.0,0.0,95.773431,72.405676,95.773431,240.481201,0.0,0,0,0,0.0,2980.6836,7.63028,0.993561,0.508685
26,fuel_1500,fuel,1,2,0->4->0,normal,684,19:24,791.3,21:11,596.977613,400.0,161.782046,35.195567,0.0,0.0,0.0,0.0,21.259139,0.0,21.259139,28.276013,70.058342,10.439343,0,1,0,0.0,1443.5621,3.490997,0.962375,0.323241
27,fuel_1500,fuel,2,5,0->11->0,normal,118,09:58,346.8,13:47,724.234086,400.0,266.300586,57.9335,0.0,0.0,0.0,0.0,34.993507,0.0,34.993507,45.77049,114.766396,0.0,0,0,0,0.0,1325.5301,4.36316,0.883687,0.403996
28,fuel_1500,fuel,3,10,0->24->0,normal,464,15:44,666.3,19:06,665.038009,400.0,217.681546,47.356463,0.0,0.0,0.0,0.0,28.604671,0.0,28.604671,37.311772,94.182564,0.0,0,0,0,0.0,1262.1673,2.95599,0.841445,0.273703
29,fuel_1500,fuel,4,"12,116",0->26->54->0,normal->mandatory_split,415,14:55,729.6,20:10,910.445781,400.0,419.240347,91.205434,0.0,0.0,0.0,0.0,55.090716,0.0,55.090716,72.474009,180.611376,0.0,0,0,0,0.0,1486.868593,3.30905,0.991246,0.306394
30,fuel_1500,fuel,5,20,0->38->0,normal,107,09:47,358.7,13:59,783.453645,400.0,314.938912,68.514733,0.0,0.0,0.0,0.0,41.384877,0.0,41.384877,54.332493,137.190826,0.0,0,0,0,0.0,1261.7326,4.06727,0.841155,0.376599
31,fuel_1500,fuel,6,29,0->76->0,normal,60,09:00,179.0,10:59,607.56837,400.0,170.480468,37.087903,0.0,0.0,0.0,0.0,22.402164,0.0,22.402164,29.717724,75.248642,0.0,0,0,0,0.0,1256.3017,4.028617,0.837534,0.37302
32,fuel_1500,fuel,7,34,0->81->0,normal,450,15:30,677.4,19:17,721.738082,400.0,264.250563,57.487519,0.0,0.0,0.0,0.0,34.724121,0.0,34.724121,45.3924,113.583519,0.0,0,0,0,0.0,1343.6123,3.64803,0.895742,0.337781
33,fuel_1500,fuel,8,35,0->82->0,normal,118,09:58,351.1,13:51,742.8826,400.0,281.587881,61.25924,0.035479,0.0,0.106438,0.0,37.00235,0.0,37.00235,48.410956,119.117493,0.0,0,0,0,0.0,1493.082,4.67276,0.995388,0.432663
34,fuel_1500,fuel,9,36,0->83->0,normal,339,13:39,377.8,14:18,447.889361,400.0,39.332585,8.556776,0.0,0.0,0.0,0.0,5.168539,0.0,5.168539,6.920669,18.1469,0.0,0,0,0,0.0,926.8409,2.79316,0.617894,0.258626
35,fuel_1500,fuel,10,"41,79",0->88->42->0,normal->mandatory_split,106,09:46,360.0,14:00,801.377155,400.0,293.107463,63.765317,0.450095,44.054279,1.350286,52.865135,38.516092,0.0,38.516092,50.512917,126.168052,0.0,0,0,1,52.865135,1394.4567,3.790362,0.929638,0.350959
36,fuel_1500,fuel,11,51,0->6->0,mandatory_split,149,10:29,332.5,13:32,635.740794,400.0,193.619099,42.121695,0.0,0.0,0.0,0.0,25.44272,0.0,25.44272,33.106256,81.276268,0.0,0,0,0,0.0,1499.0391,5.17355,0.999359,0.479032
37,fuel_1500,fuel,12,53,0->7->0,mandatory_split,300,13:00,464.6,15:45,751.530446,400.0,288.719687,62.810759,0.0,0.0,0.0,0.0,37.939512,0.0,37.939512,50.590175,124.405457,0.0,0,0,0,0.0,1499.2446,3.51113,0.999496,0.325105
38,fuel_1500,fuel,13,54,0->7->0,mandatory_split,300,13:00,464.6,15:45,751.55284,400.0,288.73808,62.814761,0.0,0.0,0.0,0.0,37.941929,0.0,37.941929,50.593411,124.405457,0.0,0,0,0,0.0,1499.8194,4.16778,0.99988,0.385906
39,fuel_1500,fuel,14,56,0->7->0,mandatory_split,300,13:00,464.6,15:45,751.55189,400.0,288.737299,62.814591,0.0,0.0,0.0,0.0,37.941826,0.0,37.941826,50.593274,124.405457,0.0,0,0,0,0.0,1499.795,3.431727,0.999863,0.317752
40,fuel_1500,fuel,15,81,0->43->0,mandatory_split,478,15:58,657.7,18:58,617.64869,400.0,178.759656,38.889034,0.0,0.0,0.0,0.0,23.490099,0.0,23.490099,30.550543,77.177078,0.0,0,0,0,0.0,1247.5221,2.62516,0.831681,0.24307
41,fuel_1500,fuel,16,82,0->43->0,mandatory_split,478,15:58,657.7,18:58,618.980855,400.0,179.853792,39.127062,0.0,0.0,0.0,0.0,23.633875,0.0,23.633875,30.738705,77.177078,0.0,0,0,0,0.0,1301.829,5.07067,0.867886,0.469506
42,fuel_1500,fuel,17,83,0->43->0,mandatory_split,478,15:58,657.7,18:58,617.662369,400.0,178.770891,38.891478,0.0,0.0,0.0,0.0,23.491576,0.0,23.491576,30.552475,77.177078,0.0,0,0,0,0.0,1248.0797,3.09064,0.832053,0.28617
43,fuel_1500,fuel,18,84,0->43->0,mandatory_split,478,15:58,657.7,18:58,618.056575,400.0,179.094661,38.961914,0.0,0.0,0.0,0.0,23.534121,0.0,23.534121,30.608155,77.177078,0.0,0,0,0,0.0,1264.1499,2.83041,0.842767,0.262075
44,fuel_1500,fuel,19,"85,67",0->44->28->0,mandatory_split->mandatory_split,490,16:10,792.5,21:12,752.113551,400.0,282.380621,61.4317,7.691908,0.609322,23.075725,0.731186,37.106521,0.0,37.106521,48.165334,121.401168,11.551157,0,1,1,0.731186,1461.5012,4.38651,0.974334,0.406158
45,fuel_1500,fuel,20,89,0->45->0,mandatory_split,400,14:40,559.9,17:20,642.375393,400.0,199.068241,43.307152,0.0,0.0,0.0,0.0,26.15877,0.0,26.15877,34.339219,84.711662,0.0,0,0,0,0.0,1498.4436,3.37433,0.998962,0.312438
46,fuel_1500,fuel,21,91,0->45->0,mandatory_split,400,14:40,559.9,17:20,642.413682,400.0,199.099689,43.313993,0.0,0.0,0.0,0.0,26.162903,0.0,26.162903,34.344686,84.711662,0.0,0,0,0,0.0,1499.8758,3.59683,0.999917,0.33304
47,fuel_1500,fuel,22,98,0->49->0,mandatory_split,300,13:00,354.6,13:55,494.291505,400.0,77.443687,16.847818,0.0,0.0,0.0,0.0,10.176569,0.0,10.176569,13.626413,33.455914,0.0,0,0,0,0.0,1499.6967,4.33161,0.999798,0.401075
48,fuel_1500,fuel,23,99,0->49->0,mandatory_split,300,13:00,354.6,13:55,494.263942,400.0,77.421049,16.842893,0.0,0.0,0.0,0.0,10.173594,0.0,10.173594,13.62243,33.455914,0.0,0,0,0,0.0,1497.0659,5.30088,0.998044,0.490822
49,fuel_1500,fuel,24,100,0->49->0,mandatory_split,300,13:00,354.6,13:55,494.19068,400.0,77.360877,16.829803,0.0,0.0,0.0,0.0,10.165687,0.0,10.165687,13.611843,33.455914,0.0,0,0,0,0.0,1490.0734,3.90646,0.993382,0.361709
50,fuel_1500,fuel,25,104,0->51->0,mandatory_split,485,16:05,664.8,19:05,625.212053,400.0,184.971612,40.240441,0.0,0.0,0.0,0.0,24.306388,0.0,24.306388,31.608084,79.737175,0.0,0,0,0,0.0,1249.2591,2.63726,0.832839,0.244191
51,fuel_1500,fuel,26,105,0->51->0,mandatory_split,485,16:05,664.8,19:05,618.932015,400.0,179.813679,39.118336,0.0,0.0,0.0,0.0,23.628604,0.0,23.628604,30.733309,79.737175,0.0,0,0,0,0.0,1006.351212,3.24977,0.670901,0.300905
52,fuel_1500,fuel,27,106,0->51->0,mandatory_split,485,16:05,664.8,19:05,625.136448,400.0,184.909517,40.226932,0.0,0.0,0.0,0.0,24.298228,0.0,24.298228,31.597553,79.737175,0.0,0,0,0,0.0,1246.334755,3.87228,0.83089,0.358544
53,fuel_1500,fuel,28,"108,42",0->52->89->0,mandatory_split->normal,368,14:08,706.2,19:46,956.032875,400.0,456.682029,99.350845,0.0,0.0,0.0,0.0,60.010779,0.0,60.010779,79.25204,197.9946,0.0,0,0,0,0.0,1491.325986,3.90019,0.994217,0.361129
54,fuel_1500,fuel,29,114,0->53->0,mandatory_split,630,18:30,692.8,19:33,516.74178,400.0,95.882592,20.859189,0.0,0.0,0.0,0.0,12.599552,0.0,12.599552,16.870787,41.427246,0.0,0,0,0,0.0,1498.4656,3.52428,0.998977,0.326322
55,fuel_1500,fuel,30,121,0->55->0,mandatory_split,449,15:29,695.8,19:36,780.805869,400.0,312.764236,68.041633,0.0,0.0,0.0,0.0,41.099111,0.0,41.099111,53.75605,132.086609,0.0,0,0,0,0.0,1498.5906,3.26315,0.99906,0.302144
56,fuel_1500,fuel,31,126,0->56->0,mandatory_split,300,13:00,523.5,16:44,855.51003,400.0,374.120406,81.389624,0.0,0.0,0.0,0.0,49.161683,0.0,49.161683,65.338208,160.903809,0.0,0,0,0,0.0,1497.1642,3.16719,0.998109,0.293258
57,fuel_1500,fuel,32,128,0->57->0,mandatory_split,367,14:07,465.8,15:46,566.21221,400.0,136.513744,29.698466,0.0,0.0,0.0,0.0,17.938731,0.0,17.938731,23.803451,60.313583,0.0,0,0,0,0.0,1249.5072,3.40253,0.833005,0.315049
58,fuel_1500,fuel,33,129,0->57->0,mandatory_split,367,14:07,465.8,15:46,569.110095,400.0,138.89384,30.216255,0.0,0.0,0.0,0.0,18.25149,0.0,18.25149,24.222235,60.313583,0.0,0,0,0,0.0,1402.9315,4.10264,0.935288,0.379874
59,fuel_1500,fuel,34,130,0->57->0,mandatory_split,367,14:07,465.8,15:46,566.204821,400.0,136.507675,29.697146,0.0,0.0,0.0,0.0,17.937934,0.0,17.937934,23.802383,60.313583,0.0,0,0,0,0.0,1249.116,3.04475,0.832744,0.281921
60,fuel_1500,fuel,35,131,0->57->0,mandatory_split,367,14:07,465.8,15:46,566.175018,400.0,136.483197,29.691821,0.0,0.0,0.0,0.0,17.934717,0.0,17.934717,23.798076,60.313583,0.0,0,0,0,0.0,1247.5381,3.31334,0.831692,0.306791
61,fuel_1500,fuel,36,132,0->57->0,mandatory_split,367,14:07,465.8,15:46,570.198588,400.0,139.787844,30.410744,0.0,0.0,0.0,0.0,18.368968,0.0,18.368968,24.379537,60.313583,0.0,0,0,0,0.0,1460.5602,3.05127,0.973707,0.282525
62,fuel_1500,fuel,37,136,0->60->0,mandatory_split,116,09:56,193.1,11:13,504.86608,400.0,86.128818,18.737262,0.0,0.0,0.0,0.0,11.317847,0.0,11.317847,14.859524,36.748184,0.0,0,0,0,0.0,1499.6398,3.57051,0.99976,0.330603
63,fuel_1500,fuel,38,143,0->61->0,mandatory_split,132,10:12,355.3,13:55,727.753308,400.0,269.191001,58.562308,0.0,0.0,0.0,0.0,35.373325,0.0,35.373325,46.199217,113.846992,0.0,0,0,0,0.0,1468.3959,6.95016,0.978931,0.643533
64,fuel_1500,fuel,39,153,0->65->0,mandatory_split,470,15:50,662.6,19:03,651.339154,400.0,206.430375,44.908779,0.0,0.0,0.0,0.0,27.126199,0.0,27.126199,35.348092,86.874535,0.0,0,0,0,0.0,1498.1363,5.01876,0.998758,0.4647
65,fuel_1500,fuel,40,155,0->65->0,mandatory_split,470,15:50,662.6,19:03,644.933396,400.0,201.169185,43.764211,0.0,0.0,0.0,0.0,26.434847,0.0,26.434847,34.443037,86.874535,0.0,0,0,0,0.0,1266.0502,3.214783,0.844033,0.297665
66,fuel_1500,fuel,41,156,0->65->0,mandatory_split,470,15:50,662.6,19:03,644.461947,400.0,200.781974,43.679973,0.0,0.0,0.0,0.0,26.383965,0.0,26.383965,34.376427,86.874535,0.0,0,0,0,0.0,1248.9692,3.36271,0.832646,0.311362
67,fuel_1500,fuel,42,157,0->65->0,mandatory_split,470,15:50,662.6,19:03,645.584529,400.0,201.703975,43.880554,0.0,0.0,0.0,0.0,26.505122,0.0,26.505122,34.535034,86.874535,0.0,0,0,0,0.0,1289.6413,4.2575,0.859761,0.394213
68,fuel_1500,fuel,43,158,0->68->0,mandatory_split,655,18:55,800.0,21:20,687.674521,400.0,236.273411,51.40111,0.0,0.0,0.0,0.0,31.047754,0.0,31.047754,41.324575,101.777023,18.417022,0,1,0,0.0,1495.6782,3.40098,0.997119,0.314906
69,fuel_1500,fuel,44,160,0->68->0,mandatory_split,655,18:55,800.0,21:20,687.753783,400.0,236.33851,51.415272,0.0,0.0,0.0,0.0,31.056309,0.0,31.056309,41.336029,101.777023,18.417022,0,1,0,0.0,1498.165,3.19567,0.998777,0.295895
70,fuel_1500,fuel,45,161,0->68->0,mandatory_split,655,18:55,800.0,21:20,687.767909,400.0,236.350112,51.417796,0.0,0.0,0.0,0.0,31.057833,0.0,31.057833,41.33807,101.777023,18.417022,0,1,0,0.0,1498.6082,3.71238,0.999072,0.343739
71,fuel_1500,fuel,46,171,0->74->0,mandatory_split,300,13:00,476.3,15:56,771.887457,400.0,305.439348,66.448109,0.0,0.0,0.0,0.0,40.136577,0.0,40.136577,53.476606,131.671753,0.0,0,0,0,0.0,1490.4,3.43674,0.9936,0.318217
72,fuel_1500,fuel,47,172,0->74->0,mandatory_split,300,13:00,476.3,15:56,772.016466,400.0,305.545305,66.47116,0.0,0.0,0.0,0.0,40.1505,0.0,40.1505,53.495249,131.671753,0.0,0,0,0,0.0,1493.528634,3.82901,0.995686,0.354538
73,fuel_3000,fuel,1,"1,69,31",0->3->31->78->0,normal->mandatory_split->normal,362,14:02,827.8,21:48,930.825091,400.0,397.209182,86.41257,46.807697,0.395641,140.423092,0.47477,52.195687,0.0,52.195687,68.752563,167.888688,44.033235,0,1,1,0.47477,2901.9798,7.07534,0.967327,0.524099
74,fuel_3000,fuel,2,"4,14",0->9->30->0,normal->normal,109,09:49,305.1,13:05,611.278698,400.0,173.527841,37.750856,0.0,0.0,0.0,0.0,22.802607,0.0,22.802607,29.598575,70.92381,0.0,0,0,0,0.0,2912.191131,7.3825,0.97073,0.546852
75,fuel_3000,fuel,3,"6,111,0",0->12->52->2->0,normal->mandatory_split->normal,382,14:22,708.4,19:48,826.60665,400.0,350.381424,76.225226,0.0,0.0,0.0,0.0,46.042237,0.0,46.042237,60.552891,157.560776,0.0,0,0,0,0.0,2997.1317,7.355391,0.999044,0.544844
76,fuel_3000,fuel,4,11,0->25->0,normal,486,16:06,652.8,18:53,591.237966,400.0,157.067947,34.170018,0.0,0.0,0.0,0.0,20.639678,0.0,20.639678,26.781505,67.482307,0.0,0,0,0,0.0,2528.1351,5.33839,0.842712,0.395436
77,fuel_3000,fuel,5,"16,30,44",0->33->77->91->0,normal->normal->normal,128,10:08,783.9,21:04,993.853383,400.0,338.90618,73.728794,112.25252,68.965888,336.75756,82.759066,44.534321,0.0,44.534321,58.158776,145.439034,3.617163,0,1,1,82.759066,2565.9684,6.86766,0.855323,0.508716
78,fuel_3000,fuel,6,"19,32",0->37->79->0,normal->normal,0,08:00,361.4,14:01,964.962753,400.0,431.848924,93.948421,0.0,39.165408,0.0,46.99849,56.747559,0.0,56.747559,74.385018,180.433064,0.0,0,0,1,46.99849,2880.079,9.18592,0.960026,0.680439
79,fuel_3000,fuel,7,21,0->40->0,normal,467,15:47,683.4,19:23,709.421493,400.0,254.134677,55.286815,0.0,0.0,0.0,0.0,33.394833,0.0,33.394833,43.596747,108.888313,0.0,0,0,0,0.0,2691.1358,7.9507,0.897045,0.588941
80,fuel_3000,fuel,8,22,0->41->0,normal,261,12:21,433.8,15:14,715.700059,400.0,259.291402,56.408657,0.0,0.0,0.0,0.0,34.072458,0.0,34.072458,45.168264,112.020737,0.0,0,0,0,0.0,2786.4185,7.943983,0.928806,0.588443
81,fuel_3000,fuel,9,23,0->47->0,normal,638,18:38,692.2,19:32,492.162861,400.0,75.695384,16.467476,0.0,0.0,0.0,0.0,9.946831,0.0,9.946831,13.318795,33.060608,0.0,0,0,0,0.0,2803.414845,8.09606,0.934472,0.599708
82,fuel_3000,fuel,10,24,0->58->0,normal,317,13:17,481.5,16:02,733.873749,400.0,274.217853,59.655896,0.0,0.0,0.0,0.0,36.033883,0.0,36.033883,47.95854,118.440201,0.0,0,0,0,0.0,2933.964,9.833463,0.977988,0.728405
83,fuel_3000,fuel,11,"25,8",0->66->16->0,normal->normal,60,09:00,293.0,12:53,684.524002,400.0,233.68582,50.838181,0.0,0.0,0.0,0.0,30.707729,0.0,30.707729,40.227257,99.638684,0.0,0,0,0,0.0,2910.978817,8.8727,0.970326,0.657237
84,fuel_3000,fuel,12,26,0->67->0,normal,668,19:08,809.1,21:29,686.047551,400.0,234.937145,51.110406,0.0,0.0,0.0,0.0,30.872161,0.0,30.872161,41.146001,101.908287,26.805287,0,1,0,0.0,2885.641443,8.92494,0.96188,0.661107
85,fuel_3000,fuel,13,"27,33",0->69->80->0,normal->normal,409,14:49,677.5,19:18,768.811158,400.0,302.912715,65.898442,0.0,0.0,0.0,0.0,39.804562,0.0,39.804562,52.151401,130.561199,0.0,0,0,0,0.0,2795.2264,7.9669,0.931742,0.590141
86,fuel_3000,fuel,14,28,0->72->0,normal,630,18:30,744.9,20:25,631.097801,400.0,189.783382,41.287238,0.027182,0.0,0.081547,0.0,24.938684,0.0,24.938684,33.275346,83.068665,0.0,0,0,0,0.0,2725.3232,7.50056,0.908441,0.555597
87,fuel_3000,fuel,15,"39,173",0->86->75->0,normal->mandatory_split,166,10:46,507.1,16:27,796.824752,400.0,310.979571,67.653381,18.191801,0.0,54.575403,0.0,40.864595,0.0,40.864595,53.380698,137.177553,0.0,0,0,0,0.0,2535.0951,7.33486,0.845032,0.543323
88,fuel_3000,fuel,16,"47,127",0->94->56->0,normal->mandatory_split,300,13:00,529.6,16:50,795.92109,400.0,325.178699,70.742391,0.0,0.0,0.0,0.0,42.730447,0.0,42.730447,56.698107,145.308653,0.0,0,0,0,0.0,2579.6287,7.84239,0.859876,0.580918
89,fuel_3000,fuel,17,52,0->6->0,mandatory_split,149,10:29,332.5,13:32,635.434753,400.0,193.367741,42.067012,0.0,0.0,0.0,0.0,25.40969,0.0,25.40969,33.06331,81.276268,0.0,0,0,0,0.0,2974.6041,6.80965,0.991535,0.504419
90,fuel_3000,fuel,18,55,0->7->0,mandatory_split,300,13:00,464.6,15:45,750.86589,400.0,288.173872,62.692018,0.0,0.0,0.0,0.0,37.867789,0.0,37.867789,50.494137,124.405457,0.0,0,0,0,0.0,2964.3738,7.3665,0.988125,0.545667
91,fuel_3000,fuel,19,57,0->8->0,mandatory_split,157,10:37,321.9,13:22,590.266189,400.0,156.269805,33.996383,0.0,0.0,0.0,0.0,20.534797,0.0,20.534797,26.638929,66.054893,0.0,0,0,0,0.0,2812.487003,8.38802,0.937496,0.621335
92,fuel_3000,fuel,20,58,0->8->0,mandatory_split,157,10:37,321.9,13:22,592.194702,400.0,157.853736,34.340966,0.0,0.0,0.0,0.0,20.742935,0.0,20.742935,26.911289,66.054893,0.0,0,0,0,0.0,2996.1652,7.59747,0.998722,0.562776
93,fuel_3000,fuel,21,59,0->8->0,mandatory_split,157,10:37,321.9,13:22,592.226423,400.0,157.879789,34.346634,0.0,0.0,0.0,0.0,20.746359,0.0,20.746359,26.915769,66.054893,0.0,0,0,0,0.0,2999.18642,11.94637,0.999729,0.884916
94,fuel_3000,fuel,22,60,0->8->0,mandatory_split,157,10:37,321.9,13:22,592.234247,400.0,157.886215,34.348032,0.0,0.0,0.0,0.0,20.747203,0.0,20.747203,26.916874,66.054893,0.0,0,0,0,0.0,2999.9316,8.09516,0.999977,0.599641
95,fuel_3000,fuel,23,"61,102",0->10->50->0,mandatory_split->mandatory_split,653,18:53,857.1,22:17,793.104979,400.0,322.865765,70.239214,0.0,0.0,0.0,0.0,42.426513,0.0,42.426513,56.586998,142.477371,70.491241,0,1,0,0.0,2860.8258,8.923881,0.953609,0.661028
96,fuel_3000,fuel,24,"63,66",0->10->28->0,mandatory_split->mandatory_split,649,18:49,861.4,22:21,816.766734,400.0,328.653367,71.498303,0.074607,16.540457,0.22382,19.848549,43.187039,0.0,43.187039,57.519242,144.419231,61.301907,0,1,1,19.848549,2963.6821,7.93149,0.987894,0.587518
